Unnamed: 0,address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude,near_Koh_Pich_in_km,Koh_Pich_nearest,Koh_Pich_1_2km,Koh_Pich_2_3km,Koh_Pich_3_5km,Koh_Pich_5_10km,near_Russian_Market_in_km,Russian_Market_nearest,Russian_Market_1_2km,Russian_Market_2_3km,Russian_Market_3_5km,Russian_Market_5_10km,near_AEON_Mall_1_in_km,AEON_Mall_1_nearest,AEON_Mall_1_1_2km,AEON_Mall_1_2_3km,AEON_Mall_1_3_5km,AEON_Mall_1_5_10km,near_AEON_Mall_2_in_km,AEON_Mall_2_nearest,AEON_Mall_2_1_2km,AEON_Mall_2_2_3km,AEON_Mall_2_3_5km,AEON_Mall_2_5_10km,near_AEON_Mall_3_in_km,AEON_Mall_3_nearest,AEON_Mall_3_1_2km,AEON_Mall_3_2_3km,AEON_Mall_3_3_5km,AEON_Mall_3_5_10km,near_Bassac_Lane_in_km,Bassac_Lane_nearest,Bassac_Lane_1_2km,Bassac_Lane_2_3km,Bassac_Lane_3_5km,Bassac_Lane_5_10km,near_Koh_Norea_in_km,Koh_Norea_nearest,Koh_Norea_1_2km,Koh_Norea_2_3km,Koh_Norea_3_5km,Koh_Norea_5_10km,near_Camko_City_in_km,Camko_City_nearest,Camko_City_1_2km,Camko_City_2_3km,Camko_City_3_5km,Camko_City_5_10km,near_Olympic_Stadium_in_km,Olympic_Stadium_nearest,Olympic_Stadium_1_2km,Olympic_Stadium_2_3km,Olympic_Stadium_3_5km,Olympic_Stadium_5_10km,near_Phsar_Tmey_in_km,Phsar_Tmey_nearest,Phsar_Tmey_1_2km,Phsar_Tmey_2_3km,Phsar_Tmey_3_5km,Phsar_Tmey_5_10km,near_Boeng_Keng_Kang_1_in_km,Boeng_Keng_Kang_1_nearest,Boeng_Keng_Kang_1_1_2km,Boeng_Keng_Kang_1_2_3km,Boeng_Keng_Kang_1_3_5km,Boeng_Keng_Kang_1_5_10km,near_Wat_Phnom_in_km,Wat_Phnom_nearest,Wat_Phnom_1_2km,Wat_Phnom_2_3km,Wat_Phnom_3_5km,Wat_Phnom_5_10km,near_Chroy_Changvar_Bridge_in_km,Chroy_Changvar_Bridge_nearest,Chroy_Changvar_Bridge_1_2km,Chroy_Changvar_Bridge_2_3km,Chroy_Changvar_Bridge_3_5km,Chroy_Changvar_Bridge_5_10km,near_Vattanac_Tower_in_km,Vattanac_Tower_nearest,Vattanac_Tower_1_2km,Vattanac_Tower_2_3km,Vattanac_Tower_3_5km,Vattanac_Tower_5_10km,near_Royal_Palace_in_km,Royal_Palace_nearest,Royal_Palace_1_2km,Royal_Palace_2_3km,Royal_Palace_3_5km,Royal_Palace_5_10km,near_Sisowath_Riverside_Park_in_km,Sisowath_Riverside_Park_nearest,Sisowath_Riverside_Park_1_2km,Sisowath_Riverside_Park_2_3km,Sisowath_Riverside_Park_3_5km,Sisowath_Riverside_Park_5_10km,near_Phnom_Penh_Airport_in_km,Phnom_Penh_Airport_nearest,Phnom_Penh_Airport_1_2km,Phnom_Penh_Airport_2_3km,Phnom_Penh_Airport_3_5km,Phnom_Penh_Airport_5_10km
7747,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f15fffff,1648.51,66,108801.66,104.82145910567912,11.563506822688312,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,1,13,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,2,0,0,1,0,0
7748,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f29fffff,1819.63,82,149209.66,104.85501956800438,11.571421268106263,9,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0,11,0,0,0,0,0,8,0,0,0,0,1,11,0,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,3,0,0,0,1,0
7749,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a49fffff,358.08,116,41537.28,104.99300774374376,11.522195370525258,6,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,14,0,0,0,0,0,9,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,17,0,0,0,0,0
7750,Phnom Penh,Chbar Ampov,Nirouth,8865846a17fffff,1293.89,42,54343.380000000005,104.94084910109414,11.547063738794916,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,11,0,0,0,0,0
7751,Phnom Penh,Pur SenChey,Chaom Chau,8865846f55fffff,331.2,30,9936.0,104.84291521066986,11.548373777412175,10,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,0,1,0,0,0,0
7752,Phnom Penh,Doun Penh,Srah Chak,8865846853fffff,1245.75,52,64779.0,104.92500966721394,11.581905071210125,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,10,0,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,10,0,0,0,0,0
7753,Phnom Penh,Pur SenChey,Kakab,8865846f1dfffff,1342.09,40,53683.6,104.82953395526437,11.554695445542109,12,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,12,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0
7754,Phnom Penh,Praek Pnov,Ponsang,8865846d89fffff,477.72,86,41083.920000000006,104.75138667847446,11.621530615411828,22,0,0,0,0,0,19,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0,0,0,23,0,0,0,0,0,20,0,0,0,0,0,23,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0
7755,Phnom Penh,Pur SenChey,Chaom Chau,8865846e67fffff,992.46,58,57562.68,104.8195157991172,11.523888218369692,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,1,0
7756,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468c5fffff,2646.36,44,116439.84,104.90171511222056,11.606740554308438,7,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,13,0,0,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,1,0,1,0,0,0,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,2,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,9,0,0,0,0,1
7757,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a91fffff,2967.08,92,272971.36,104.87671481346996,11.547963257738887,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0
7758,Phnom Penh,Dangkao,Tien,88658460c5fffff,87.74,36,3158.64,104.85177658314475,11.438516179747689,15,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,8,0,0,0,0,1,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,0,0
7759,Phnom Penh,Saensokh,Tuek Thla,8865846f69fffff,1805.15,32,57764.8,104.87222988053612,11.55718777905319,7,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,9,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0
7760,Phnom Penh,Chbar Ampov,Nirouth,8865846a5bfffff,3499.93,74,258994.82,104.95486758563332,11.515839807778557,4,0,0,0,1,0,5,0,0,0,0,1,4,0,0,0,1,0,12,0,0,0,0,0,5,0,0,0,0,1,5,0,0,0,0,1,3,0,0,0,1,0,11,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,13,0,0,0,0,0
7761,Phnom Penh,Pur SenChey,Trapeang Krasang,8865846c69fffff,667.86,36,24042.96,104.80180779403064,11.565897150306082,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,0,1,15,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,1,0
7762,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,8865846999fffff,2037.05,50,101852.5,104.8971254242931,11.648222136175509,11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,18,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,12,0,0,0,0,0
7763,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,886584681dfffff,4536.77,66,299426.82,104.92920667636108,11.602920287213497,5,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,13,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,2,0,0,1,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,11,0,0,0,0,0
7764,Phnom Penh,Dangkao,Cheung Aek,8865846113fffff,2051.75,56,114898.0,104.90186589959,11.48902131464449,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,12,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1
7765,Phnom Penh,Saensokh,Krang Thnong,8865846d69fffff,2612.03,70,182842.1,104.83823766481068,11.610947071793476,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,1,16,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,1
7766,Phnom Penh,Russey Keo,Chrang Chamreh Ti Muoy,88658468a9fffff,1391.7,88,122469.6,104.88990649584338,11.626801527077252,10,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,3,0,0,0,1,0,16,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,3,0,0,0,1,0,7,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0
7767,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468ddfffff,1062.26,110,116848.6,104.87733085386328,11.58887253958566,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,12,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,1,0,1,0,0,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1
7768,Phnom Penh,Praek Pnov,Kouk Roka,8865846f37fffff,1755.36,90,157982.4,104.8243988834091,11.585108012805405,13,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,1,14,0,0,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,1,0
7769,Phnom Penh,Dangkao,Prey Veaeng,8865846085fffff,152.91,62,9480.42,104.83204322557386,11.457181602465104,15,0,0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,1,14,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,0
7770,Phnom Penh,Pur SenChey,Ovlaok,8865846c1bfffff,195.23,94,18351.62,104.74624596456736,11.554433834818967,21,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,22,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,9,0,0,0,0,1
7771,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a09fffff,5754.44,64,368284.16,104.96862716776582,11.54420868573069,3,0,0,0,1,0,5,0,0,0,0,1,3,0,0,0,1,0,11,0,0,0,0,0,8,0,0,0,0,1,4,0,0,0,1,0,1,0,1,0,0,0,10,0,0,0,0,0,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,14,0,0,0,0,0
7772,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846ab7fffff,1616.13,100,161613.0,104.88676609860282,11.576083300935364,6,0,0,0,0,1,4,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,10,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,1,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,0,1
7773,Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,1745.39,58,101232.62,104.90406422549492,11.462867116395527,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,15,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0
7774,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,2718.97,82,222955.54,104.89375213208616,11.51175251483522,6,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,9,0,0,0,0,1,3,0,0,0,1,0,5,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1
7775,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f65fffff,3308.25,62,205111.5,104.87263029848546,11.568494569309635,7,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,10,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,4,0,0,0,1,0,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,4,0,0,0,1,0
7776,Phnom Penh,Pur SenChey,Chaom Chau,8865846e29fffff,526.93,102,53746.85999999999,104.81153058677664,11.521881082415748,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,1,0
7777,Phnom Penh,Mean Chey,Boeng Tumpun,8865846ad1fffff,5178.22,116,600673.52,104.89608657136418,11.531694393821446,5,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,7,0,0,0,0,1,5,0,0,0,0,1,4,0,0,0,1,0,6,0,0,0,0,1,6,0,0,0,0,1,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,5,0,0,0,0,1,6,0,0,0,0,1
7778,Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,950.07,48,45603.36,104.88943100769798,11.436053781157865,14,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,0,1,13,0,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,0
7779,Phnom Penh,Saensokh,Krang Thnong,8865846f35fffff,578.12,78,45093.36,104.83097166196376,11.581392450934736,12,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,1,14,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,1,0
7780,Phnom Penh,Dangkao,Cheung Aek,8865846067fffff,1788.06,118,210991.08,104.91256908096098,11.45902435163571,10,0,0,0,0,0,9,0,0,0,0,1,10,0,0,0,0,0,15,0,0,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0
7781,Phnom Penh,Praek Pnov,Ponhea Pon,886580d28dfffff,1476.86,54,79750.43999999999,104.79623195853226,11.674603892828356,20,0,0,0,0,0,19,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,24,0,0,0,0,0,19,0,0,0,0,0,22,0,0,0,0,0,13,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,19,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,14,0,0,0,0,0
7782,Phnom Penh,Dangkao,Cheung Aek,886584611bfffff,3579.04,72,257690.88,104.9051081147844,11.485702739851298,8,0,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,1,12,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,8,0,0,0,0,1,12,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,7,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0
7783,Phnom Penh,Praek Pnov,Ponsang,886580d2d9fffff,274.34,40,10973.6,104.78878564410238,11.64506501367218,19,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,0,22,0,0,0,0,0,18,0,0,0,0,0,21,0,0,0,0,0,12,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,11,0,0,0,0,0
7784,Phnom Penh,Tuol Kouk,Boeng Kak Ti Pir,8865846ab5fffff,1707.29,118,201460.22,104.89595060077826,11.57539865600816,5,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,1,0,2,0,0,1,0,0,10,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,1,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,3,0,0,0,1,0,3,0,0,0,1,0,6,0,0,0,0,1
7785,Phnom Penh,Praek Pnov,Kouk Roka,8865846d55fffff,1075.47,86,92490.42,104.81225559854812,11.60537558889026,15,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,7,0,0,0,0,1,17,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,1
7786,Phnom Penh,Dangkao,Prey Sa,8865846183fffff,923.01,116,107069.16,104.85778191181826,11.503069804273055,10,0,0,0,0,0,7,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,6,0,0,0,0,1,9,0,0,0,0,1,11,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,1
7787,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461a1fffff,1968.42,42,82673.64,104.87204380945651,11.522297652379407,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,6,0,0,0,0,1,6,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,5,0,0,0,0,1,7,0,0,0,0,1,6,0,0,0,0,1,8,0,0,0,0,1,8,0,0,0,0,1,7,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,4,0,0,0,1,0
7788,Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,1505.21,76,114395.96,104.91086980236932,11.46916907714751,9,0,0,0,0,1,7,0,0,0,0,1,9,0,0,0,0,1,14,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,1,9,0,0,0,0,1,14,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,1,11,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0
7789,Phnom Penh,Chamkar Mon,Tonle Basak,8865846a13fffff,3826.16,58,221917.28,104.93703957530828,11.546423479936974,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,1,7,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,3,0,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,10,0,0,0,0,0
7790,Phnom Penh,Russey Keo,Tuol Sangke,886584681bfffff,3833.48,88,337346.24,104.90979661096551,11.596027528915794,6,0,0,0,0,1,6,0,0,0,0,1,5,0,0,0,0,1,2,0,0,1,0,0,12,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,1,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,0,0,4,0,0,0,1,0,3,0,0,0,1,0,9,0,0,0,0,1
7791,Phnom Penh,Pur SenChey,Kamboul,8865846ee5fffff,1001.99,82,82163.18000000001,104.76932551133098,11.53196074144652,18,0,0,0,0,0,15,0,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,16,0,0,0,0,0,17,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,1
7792,Phnom Penh,Pur SenChey,Kakab,8865846f0bfffff,1694.57,70,118619.9,104.84032704005844,11.557786388297185,11,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,0,6,0,0,0,0,1,11,0,0,0,0,0,9,0,0,0,0,1,12,0,0,0,0,0,6,0,0,0,0,1,7,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,1,8,0,0,0,0,1,9,0,0,0,0,1,10,0,0,0,0,0,0,1,0,0,0,0
