id,headline,price_display,bedrooms,bathrooms,land_area,address_subdivision,address_locality,address_line_2,address_line_1,category_name,is_parent,type,information,latitude,longitude,price_clean
240942.0,??????? ?????????? | Modern Single Villa For Sale,"$550,000",4.0,5.0,16.0,Phnom Penh,Russey Keo,Russey Keo, ,Villa,False,residential,"[Villa for Sale | Modern Single Villa for Sale] ?? Sales Price | Selling Price: $ 550,000 (Negotiable) ?? Location | Location: Sangkat Tool Sangkae Area (7minute to Aeon Mall Sen Sen Sok) • Code | Property ID: R-S755 - Land size | Land Size: 16 meters x 23 meters - Home size | House Size: 13.5 Meters X 14m - Bedroom | BedRoms: 04 | Maid Room: 02 - Bathroom | Bathrooms: 05 - Living Room | Living Room: 01 - Kitchen | Kitchen: 01 - Porting | Parking Space",11.60828795,104.9021466,550000.0
240994.0,????????????????? | Single Villa For Sale,"$490,000",5.0,6.0,16.0,Phnom Penh,Russey Keo,Russey Keo, ,Villa,False,residential,"[Villa for Sale | Single Villa for Sale] ?? Location | Location: Sangkat Toul Sangke | Toul Sangke Area 7 Minutes to Aeon Mall Sen Sok ?? Price | PRICE: $ 490,000 (Negotiable) • Code | Property ID: S-V808 - Land size | Land Size: 16 meters x 23 meters - Home size | House Size: 12 Meters 16 Meters - Bedroom | BedRrogroms: 05 - Bathroom | Bathrooms: 06 - Living Room | Living Room - Kitchen | Kitchen - Parking Stock | Parking Space - Hard layout transferring | Transfer Hard Tittle",11.6086788,104.9016495,490000.0
191740.0,"TS-507 - Town House for Sale In Russey Keo Area, Phnom Penh","$180,000",3.0,4.0,64.0,Phnom Penh,Russey Keo,Tuol Sangke,  ,House,False,residential,"Town House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-507 Room Type : 3 Bedrooms / 4 Bathrooms Price : 180,000USD Floor Size: 4m × 16m",11.59,104.9,180000.0
191744.0,"TS-509 - Town House for Sale In Russey Keo Area, Phnom Penh","$170,000",3.0,4.0,4.2,Phnom Penh,Russey Keo,Russey Keo,  ,House,False,residential,"Town House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-509 Room Type : 5 Bedrooms / 4 Bathrooms Price : 170,000USD Land Size: 4.2m × 18m Floor Size: 4.2m × 15m",11.59,104.9,170000.0
191742.0,"TS-508 - Town House for Sale In Russey Keo Area, Phnom Penh","$130,000",3.0,4.0,72.0,Phnom Penh,Russey Keo,Russey Keo,  ,House,False,residential,"Town House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-508 Room Type : 3 Bedrooms / 4 Bathrooms Price : 130,000USD Floor Size: 4m × 18m",11.59,104.9,130000.0
216156.0,"New 4-bed apartment for sale in Phsar Chas, Daun Penh, Phnom Penh.","$280,000",4.0,3.0,230.0,Phnom Penh,Daun Penh,Phsar Chas,,House,False,residential,"New 4-bed apartment for sale in Phsar Chas, Daun Penh, Phnom Penh. This 4th-floor penthouse features a 230-meters square living space with four bedrooms, three bathrooms, one terrace, two kitchens, two living rooms and two dining rooms. The home also features an excellent condition and it’s fully furnished. Here’s your chance to live in one of the only apartments with as much floor space as 230 meters squared! This newly renovated four-bedroom penthouse offers homeownership at its finest. Just 1 km from downtown and riverside, you’ll never miss out on all that Phnom Penh has to offer – whether it be shops or restaurants; this place is perfect for everyone who wants some western standard living in the heart of Phnom Penh. This property is perfect for someone who is looking to invest in a good- size apartment in the city.  It’s also ideal for someone who wants to live close enough to downtown and riverside but still manages to get away from the noise. This is a very well-presented property, which is tastefully decorated and fully furnished ready for an easy move in today! It’s also great for families, as it has four bedrooms; three bathrooms; two kitchens; two living rooms; and two dining rooms. The riverside area of Phnom Penh is famous for its bar scene and restaurants with scenic views that take you right up front to the Mekong River, as well as being easy access all over town by taxis or tuk-tuks. This makes this an ideal place where people can live without having too much trouble getting around!",11.57561,104.92025,280000.0
214803.0,Brand new Okide Villa for sale in Phnom Penh-Sensok,"$283,500",4.0,5.0,66.0,Phnom Penh,Toul Kork,Tuek L'ak 1, ,Villa,False,residential,"• Receive detailed information and fix your appointment with our agent today! • Contact me : phone, whatsapp, Line, Telegram or email. MORE DETAILS: LB Villa ( Okide Villa ) Street 2004 house size 5.5 x 12 Land size 5.5 x 12 4 bedroom 5 bathroom",11.57067269,104.8896567,283500.0
224098.0,Twin Villa,"$249,000",4.0,5.0,5.0,Phnom Penh,Chroy Changvar,Chroy Changvar, ,Terrace,False,residential,"Twin villa_ Urgent sale (price below market) * Location in Borey Orchid, National Road 6A * Price only $ 249,000 (Negotiable) 5 * 1 kitchen and 2 parking spaces * New house, clean, strong quality * South direction * Safe, comfortable, easy to live, 24-hour security, Hospitals, schools, markets, surrounded by many big cities, the fastest profit opportunity * Can pay Depreciation only requires 30% of the house value",11.589674,104.925654,249000.0
191735.0,"TS-504 - Villa House for Sale In Russey Keo Area, Phnom Penh","$210,000",4.0,5.0,95.0,Phnom Penh,Russey Keo,Tuol Sangke,  ,Villa,False,residential,"Villa House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-504 Room Type : 4 Bedrooms / 5 Bathrooms Price : 210,000USD Floor Size: 5m × 19m",11.59,104.9,210000.0
184814.0,TS-061 - House for Sale in Toul Kork Area,"$650,000",4.0,5.0,80.0,Phnom Penh,Toul Kork,Tuek L'ak 2,  ,House,False,residential,"House for Sale Now/T'S HOME Real Estate Phnom Penh ??Property ID : TS-061 ??Room Type : 4 Bedroom / 5 Bathroom ?? Price : 650,000USD ?? Land Size : 80? Location : Toul Kork Area",11.57,104.89,650000.0
185714.0,TS-108 - Shop House for Sale in Riverside Area,"$1,100,000",7.0,7.0,108.0,Phnom Penh,Daun Penh,Chakto Mukh, ,Shophouse,False,residential,"Shop House for Sale Now In Business Area at Riverside  !!!/T'S HOME Real Estate Phnom Penh. ??Property ID : TS-108 ??Room Type :  7 Bedroom / 7 Bathroom ?? Price : 1,100,000USD ?? Land Size : 4m × 31m ?? House Size: 4m × 31m ?? Total Floor: 3 Location : Riverside Area, Phnom Penh.",11.57561,104.92025,1100000.0
185463.0,TS-099 - Shop House for Sale in Riverside Area,"$1,500,000",5.0,3.0,99.0,Phnom Penh,Daun Penh,Chakto Mukh, ,Shophouse,False,residential,"House for Sale Now In Phnom Penh !!!/T'S HOME Real Estate Phnom Penh. ??Property ID : TS-099 ??Room Type : 5 Bedroom / 3 Bathroom ?? Price : 1,500,000USD ?? Land Size : 68? Location : Riverside Area, Phnom Penh",11.57561,104.92025,1500000.0
185461.0,TS-098 - House for Sale in Boeng Reang Area,"$1,100,000",4.0,4.0,112.0,Phnom Penh,Daun Penh,Boeng Reang, ,House,False,residential,"House for Sale Now In Phnom Penh !!!/T'S HOME Real Estate Phnom Penh. ??Property ID : TS-098 ??Room Type : 4 Bedroom / 4 Bathroom ?? Price : 1,100,000USD ?? Land Size : 112? Location : Boeng Reang, Phnom Penh",11.57561,104.92025,1100000.0
200258.0,TS-643 - Town House for Sale in Sen Sok Area,"$300,000",4.0,5.0,64.0,Phnom Penh,Sen Sok,Phnom Penh Thmey,    ,House,False,residential,"– Location : Sen Sok – Size : 64? – Bedroom : 4 – Bathroom : 5 – Living Room – Kitchen – Price : USD 300,000 / month – Minimum Rental from 1 Years – Deposit 2 Months Exclusive : – Electricity : 0.25USD / Kwh – Water : 0.50USD / m³",11.57561,104.92025,300000.0
199757.0,TS- 637 - Big Villas for Sale in Sen Sok area,"$340,000",4.0,5.0,8.0,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,Villa,False,residential,"Villa for Sale Now In Sen Sok Area !!!/T’S HOME Real Estate Phnom Penh. Property ID : TS-637 Room Type : 4 Bedroom / 5 Bathroom Price : 340,000USD Land Size : 8m × 16m House Size: 6m × 12m Location : Sen Sok area closed to AEON 2",11.57561,104.92025,340000.0
198843.0,TS-619 - Private Villa for Sale in Russey Keo area,"$540,000",8.0,8.0,12.0,Phnom Penh,Russey Keo,Chrang Chamres I, ,Villa,False,residential,"Villa House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-619 Room Type : 8 Bedrooms / 8 Bathrooms Price : 540,000USD Land Size: 12m × 12m",11.59,104.9,540000.0
199584.0,TS-636 - Villa for Sale in Sen Sok area,"$410,000",4.0,5.0,72.0,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,Villa,False,residential,"Villa for Sale in Sen Sok Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-636 Room Type : 4 Bedrooms / 5 Bathrooms Price : USD 410,000 House Size : 72?",11.57561,104.92025,410000.0
197354.0,TS-582 - Townhouse for Sale in Toul Sangkae area,"$220,000",5.0,6.0,5.0,Phnom Penh,Russey Keo,Tuol Sangkae 2, ,Retreat,False,residential,"Townhouse for Sale In Toul Sangkae area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-582 Room Type : 5 Bedrooms /6 Bathrooms Price : 220,000 USD Land Size: 5m × 25m Floor Size: 4m × 18m",11.59,104.9,220000.0
191738.0,"TS-506 - Town House for Sale In Russey Keo Area, Phnom Pen","$240,000",4.0,5.0,64.0,Phnom Penh,Russey Keo,Tuol Sangke,  ,House,False,residential,"Town House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-506 Room Type : 4 Bedrooms / 5 Bathrooms Price : 240,000USD Floor Size: 4m × 16m",11.59,104.9,240000.0
198841.0,TS-616 - Villa for Sale in Russey Keo area,"$300,000",5.0,6.0,6.0,Phnom Penh,Russey Keo,Chrang Chamres 2, ,Villa,False,residential,"Villa House for Sale In Russey Keo Area, Phnom Penh/T’S HOME Real Estate Phnom Penh Property ID : TS-616 Room Type : 5 Bedrooms / 6 Bathrooms Price : 300,000USD Land Size: 6m × 25m",11.59,104.9,300000.0
240437.0,2Bedroom Best living as a Family at One Park,"$300,000",2.0,1.0,80000.0,Phnom Penh,Daun Penh,Srah Chak, R8 ,Apartment,False,residential,-Down Payment 10% Can Move in -Fully furniture -Big Project with 8ha -Big Garden -Big Swimming Pool,11.57632432,104.9091892,300000.0
240806.0,???? ???????????????? | Villa For Rent And Sale,"$790,000",4.0,6.0,10.0,Phnom Penh,Toul Kork,Boeung Kak 2, ,Villa,False,residential,"[Villa for rent and sale | Villa for rent and sale] ?? Location | Location: Toul Kork Area ?? Rental Price | Rental Price: $ 1,800 / Month (Negotiable) ?? Sales Price | Selling Price: $ 790,000 (Negotiable) • Code | Property ID: R-V793 - Land Size | Land Size: 10 meters x 30m - Home size | House size: 8 meters x 16 meters - bedroom | BedRoms: 04 - Bathroom | Bathrooms: 06 - Living Room | Living Room - Kitchen | Kitchen - Parking Stock | Parking Space",11.58091707,104.8939974,790000.0
199801.0,TS-640 - Townhouse for Sale in Sen Sok area,"$145,000",10.0,10.0,5.0,Phnom Penh,Sen Sok,Phnom Penh Thmey, ,Retreat,False,residential,"Townhouse for Sale Now in Sen Sok area!!!/T’S HOME Real Estate Phnom Penh. Property ID : TS-640 Room Type : 10Bedroom / 10Bathroom Price : 145,000USD Land Size : 5m × 20m House Size: 4.5m × 16m Location : Sen Sok area",11.57561,104.92025,145000.0
210828.0,link house in borey Sunway for urgent sale ,"$280,000",5.0,4.0,2.0,Phnom Penh,Toul Kork,Boeung Kak 2,   ,House,False,residential,"Hybrid villa for sale (urgent) *** Price for just $ 280,000 (Negotiations): The lowest price of the Room: 2 ?? 1 ?? Portal Room: 2 ?? Park La: 2 ?? ????????24h ?? ???????????? (??????????????????) .................................................................... ????????????? ????????????? https://t.me/Global_Property_Service",11.57,104.89,280000.0
120613.0,Olympia Condo ,"$90,000",0.0,1.0,1.0,Phnom Penh,7 Makara,Mittapheap,  ,Condo,False,residential,"The Olympia City condominium is a good place  for Living and Investment , This Area will be rapid to increase for Condo price. It's  an excellent location in the heart of Phnom Penh in  a busy commercial area, very comfortable, spacious, secure, facilities and a large multi-purpose Sale Price  is only 1863$/sqm and it included Fully Furniture and tenant renting 500/m.",11.56119353,104.9119829,90000.0
242728.0,Flat house for sale and rent ,"$550,000",6.0,6.0,550000.0,Phnom Penh,Daun Penh,Boeng Reang,  ,Retreat,False,residential,"[Flat for sale and rent | Flat for Rent & Sale] ?? Rental Price | Rent Price: $ 950 / month ?? Sales Price | Sale Price: $ 550,000 ?? Location | Location: Sangkat Boeung Reang | Sangkat Boeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung | Property ID: R-F931 - Home Size | House Size: 4 M 20 Met - Top height | Total Floors: 03 (E0, E1, E2) - Bedroom | BedRrogroms: 06 - Bathrooms | Bathrooms: 06 - Directions | Direction: South | South",11.575837,104.920096,550000.0
217165.0,Shophouse sell $7000/1sqm 14Rooms Size 8m X 33m Located Phsa they,"$1,848,000",14.0,15.0,264.0,Phnom Penh,Daun Penh,Boeng Reang, ,Shophouse,False,residential,Shophouse sell $7000/1sqm (negotiable) 14Rooms Size 8m X 33m Located Phsa they,11.56176184,104.9246896,1848000.0
243321.0,Studio Room for sale at Royal Park Condo,"$49,500",1.0,1.0,27.95,Phnom Penh,Toul Kork,Boeung Kak 2,    ,Condo,False,residential,"Experience modern urban living in Toul Kork's bustling district with this studio condo on the 6th floor . Spanning 27.95 square meters , this fully furnished unit includes essential furniture and appliances, ensuring immediate comfort. It comes with a hard title , offering peace of mind for ownership. Located at No. 608, Toul Kork, this condo is surrounded by renowned amenities including TK Avenue and Aeon 2 malls, popular coffee shops like Starbucks and Brown Coffee, as well as international schools and commercial hubs. Ideal for singles or couples seeking convenience and accessibility in a vibrant urban setting. Key Features: ? Floor: 6th floor ? Unit type: Studio condo ? Area: 27.95 square meters ? Delivery standard: fully furnished, with some furniture and appliances ? Title: Hard title ? Location: No. 608, Toul Kork ? Close proximity to restaurants, malls, coffee shops, international schools, and commercial buildings",11.572623,104.89913,49500.0
243623.0,A Studio Condo for Sale I Royal Park Condo,"$54,000",1.0,1.0,28.0,Phnom Penh,Toul Kork,Boeung Kak 2,  ,Studio,False,residential,"This studio condo is for sale in Royal Park Condo, located in the popular Toul Kork district. The unit is 28sqm with a hard title and is situated on the 7th floor . It comes fully furnished , including one bedroom , one bathroom , a living room , and a kitchen . This property is ideal for both living and investment. The location is excellent, close to many famous restaurants, malls like TK Avenue, branded coffee shops like Starbucks and Brown Coffee, retail stores, international schools such as Paragon International University and Western International School, as well as commercial buildings and residential villas. Don't miss this opportunity! Contact us today to view the property. Key Features: • 28sqm (Hard title) • 7th Floor • Fully furnished • One bedroom • One bathroom • Living room • Kitchen • Located in Toul Kork district • Close to restaurants, malls, coffee shops, retail stores, schools, and more",11.58003487,104.8936276,54000.0
183957.0,"90? simple Nordic style home decoration design, fresh and natural indoor atmosphere makes people very quiet, great residential space!","$189,000",2.0,1.0,90.0,Phnom Penh,Toul Kork,Boeung Kak 1,   ,Apartment,False,residential,"90?????????????????????????????????????! We offer a complete feel-good package of state of the art facilities and premium services while ensuring that our tenants enjoy ultimate privacy and discretion. Our unit designs offer elegant simplicity with fine materials, vast natural light and a unique atmosphere of discrete luxury. With more  layout options, We offers you a selection that befits any personality, style and preference. From the designed studio layout to single and multiple bedroom units – choose your preferred space and style. Our signature penthouses and top-level suites offer ultra-modern duplex and multi-bedroom layouts with high ceilings and voluminous ambiances into your lifestyle. FACILITIES & LEISURE Experience a serviced apartment that offers you a personal service priority, including an around-the-clock front desk team, complete housekeeping, a secure car-lift parking, a state-of-the-art gym and a range of services and amenities designed to make you feel pampered at your luxurious  Home. Our facilities & services include: Laundry service Concierge services 24/7 Professional housekeeping service Car parking Don't wait! Contact us now for more information!!!",11.5818226,104.8994656,189000.0
183954.0,80? modern minimalist style home decoration design,"$160,000",2.0,1.0,80.0,Phnom Penh,Toul Kork,Boeung Kak 1,   ,Apartment,False,residential,80? modern minimalist style home decoration design,11.5818226,104.8994656,160000.0
246151.0,Land for Sale Urgent In Toul Kork (TK) ? 2 Road,"$4,108,000",,,1660.0,Phnom Penh,Toul Kork,Boeung Kak 1,,Land/Development,False,residential,"Toul Kork: Land next to two roads: 20m x 80m = 1,660m2 80 Sales Price: The Land location: -------------------------------------------- ? ? ? ? ??descript: Apartment Business.",11.58179486,104.8994557,4108000.0
243159.0,"Land for Sale Urgent ? Road592, Phnom Penh","$4,000,000",,,592.0,Phnom Penh,Toul Kork,Boeung Kak 2,592 592,Land/Development,False,residential,"Land for Sale Uggent: Road592 ? ? ? ? ? ? ? ? ? ? ? ? ? Boeng Kok II, Toul Kok, Phnom Penh -------- ? ? ???: ? ?????: ? ?--???: ?--??? :------------------------------------------- Business Land for Sale _ or Rental: Road 592 ?? Sales: $ 4,000 - Sales: Location: Location 592: Located 492 Location: Location 592 Sales Toul Kork",11.57609735,104.8935326,4000000.0
