Unnamed: 0,id,price_display,bedrooms,bathrooms,land_area,information,address_subdivision,address_locality,address_line_2,category_name,is_parent,type,source_url,language,latitude,longitude
2017,120613,90000,0,1,,"The Olympia City condominium is a good place  for Living and Investment , This Area will be rapid to increase for Condo price. It's  an excellent location in the heart of Phnom Penh in  a busy commercial area, very comfortable, spacious, secure, facilities and a large multi-purpose Sale Price  is only 1863$/sqm and it included Fully Furniture and tenant renting 500/m.",Phnom Penh,7 Makara,Mittapheap,Condo,FALSE,residential,https://www.realestate.com.kh/120613/,en,11.56119353,104.9119829
2039,226225,190000,6,6,,"What a special offer from La Maison Plaza! First Come, First Serve! 1. Only 0.83% monthly down-payment with 0% interest for 24 months!!! 2. Get 11-day travel tickets to 5 European countries. 3. Up to 10% discount on all shophouse types in zone M ???? Hurry up! The promotion is valid from 1st - 28th February 2023! ???? Note: This offer is applied for all house types in zone M (Except SoHo M) *** Term & condition applies",Phnom Penh,Russey Keo,Svay Pak,Shophouse,FALSE,residential,https://www.realestate.com.kh/226225/,en,11.59015,104.909641
2073,242728,550000,6,6,,"[Flat for sale and rent | Flat for Rent & Sale] ?? Rental Price | Rent Price: $ 950 / month ?? Sales Price | Sale Price: $ 550,000 ?? Location | Location: Sangkat Boeung Reang | Sangkat Boeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung Raeung | Property ID: R-F931 - Home Size | House Size: 4 M 20 Met - Top height | Total Floors: 03 (E0, E1, E2) - Bedroom | BedRrogroms: 06 - Bathrooms | Bathrooms: 06 - Directions | Direction: South | South",Phnom Penh,Daun Penh,Boeng Reang,Retreat,FALSE,residential,https://www.realestate.com.kh/242728/,km,11.575837,104.920096
2077,196355,85000,,,,Sell price: 85.000$ (negotiable ) 2 bedroom 1 bathrooms High floor Size : 46 net area,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,FALSE,residential,https://www.realestate.com.kh/196355/,en,11.5765966,104.8936265
2079,196283,980000,6,6,,"It located in quiet & convenience area, just spend around 15 minutes drive from Beong Kork-2, 23 minutes drive from Aeon Mall -2. Furthermore, in this community have Gym & swimming pool. And 5 minutes walk will have mini mart, all kinds of bank ATM, local & western restaurants, coffee shops for noon time, international school and many other commercial establishments. Can negotiable.",Phnom Penh,Toul Kork,Boeung Kak 2,Villa,FALSE,residential,https://www.realestate.com.kh/196283/,en,11.58090898,104.8950594
2081,228762,80000,1,1,,Price 420$ Price 80k$ Full furniture,Phnom Penh,Toul Kork,Boeung Kak 1,Condo,FALSE,residential,https://www.realestate.com.kh/228762/,en,11.58126205,104.8981495
2083,191676,550000,3,3,,"We offer a complete feel-good package of state of the art facilities and premium services while ensuring that our tenants enjoy ultimate privacy and discretion. Our unit designs offer elegant simplicity with fine materials, vast natural light and a unique atmosphere of discrete luxury. With more  layout options, We offers you a selection that befits any personality, style and preference. From the designed studio layout to single and multiple bedroom units – choose your preferred space and style. Our signature penthouses and top-level suites offer ultra-modern duplex and multi-bedroom layouts with high ceilings and voluminous ambiances into your lifestyle. FACILITIES & LEISURE Experience a serviced apartment that offers you a personal service priority, including an around-the-clock front desk team, complete housekeeping, a secure car-lift parking, a state-of-the-art gym and a range of services and amenities designed to make you feel pampered at your luxurious  Home. Our facilities & services include: Laundry service Concierge services 24/7 Professional housekeeping service Car parking Don't wait! Contact us now for more information!!!",Phnom Penh,Russey Keo,Tuol Sangkae 1,Condo,FALSE,residential,https://www.realestate.com.kh/191676/,en,11.5932881,104.9142312
2084,196997,440000,7,5,,Shophouse with special price for sale,Phnom Penh,7 Makara,Ou Ruessei 3,Shophouse,FALSE,residential,https://www.realestate.com.kh/196997/,en,11.56732454,104.9098428
2085,242052,250388,1,1,,"The CEO Center is a premier commercial and residential complex in Phnom Penh, Cambodia. This 33-storey twin-tower building integrates luxury residential units, 6A-grade smart office spaces, and five-star Wyndham Hotel apartments. It's strategically located near key government and commercial institutions, enhancing its appeal as a high-end investment product. The project offers significant investment incentives, including guaranteed rental returns and buy-back options, alongside top-tier facilities like a 30m swimming pool, a large gym, and an expansive sky bar. The management is handled by Wyndham, ensuring premium service quality.",Phnom Penh,7 Makara,Veal Vong,Condo,FALSE,residential,https://www.realestate.com.kh/242052/,en,11.56455244,104.9098737
2096,183957,189000,2,1,,"90?????????????????????????????????????! We offer a complete feel-good package of state of the art facilities and premium services while ensuring that our tenants enjoy ultimate privacy and discretion. Our unit designs offer elegant simplicity with fine materials, vast natural light and a unique atmosphere of discrete luxury. With more  layout options, We offers you a selection that befits any personality, style and preference. From the designed studio layout to single and multiple bedroom units – choose your preferred space and style. Our signature penthouses and top-level suites offer ultra-modern duplex and multi-bedroom layouts with high ceilings and voluminous ambiances into your lifestyle. FACILITIES & LEISURE Experience a serviced apartment that offers you a personal service priority, including an around-the-clock front desk team, complete housekeeping, a secure car-lift parking, a state-of-the-art gym and a range of services and amenities designed to make you feel pampered at your luxurious  Home. Our facilities & services include: Laundry service Concierge services 24/7 Professional housekeeping service Car parking Don't wait! Contact us now for more information!!!",Phnom Penh,Toul Kork,Boeung Kak 1,Apartment,FALSE,residential,https://www.realestate.com.kh/183957/,en,11.5818226,104.8994656
2097,183954,160000,2,1,,80? modern minimalist style home decoration design,Phnom Penh,Toul Kork,Boeung Kak 1,Apartment,FALSE,residential,https://www.realestate.com.kh/183954/,en,11.5818226,104.8994656
2104,245648,220000,4,4,,Property suitable for doing business with 3 floors and side-stairway,Phnom Penh,Toul Kork,Tuek L'ak 3,Flat,FALSE,residential,https://www.realestate.com.kh/245648/,en,11.56084004,104.8938792
2122,72261,259000,,,,"Sky31 is a high-end dwelling located in the centre of Phnom Penh, which will be multi-functional across commerce and recreation. Sky31 will be Toul Kork district’s highest building when its 31 storeys are complete. It is set to be a landmark of luxury with total floor space spanning 44,181.7 square metres. It will host 230 residential units and 214 parking spaces. As one of the most affluent areas of the capital, Tuol Kork is becoming a hotspot for development. Sky31 is surrounded by banks, hospitals, shopping centres, schools, hotels and much more. Transportation is a breeze to and from the residence. Staying active is no hassle at Sky31, either. It’s equipped with leisure clubs, social clubs, bars, a sky-high swimming pool, fitness centre and chill zone. Units are decked out with the latest home technology. There is a pre-installed smart system with security and digital entry access. The views at Sky31 are second to none. Phnom Penh’s entire skyline will be visible and create an unrivaled ambiance. This place is truly for those living the global lifestyle.",Phnom Penh,Toul Kork,Boeung Kak 1,project,TRUE,residential,https://www.realestate.com.kh/72261/,en,11.58290622,104.9132564
2124,246414,60000,1,1,,UK Condo 313 For Sale -17th floor -have large bed include -Airconditioner include -Refrigerator include -have one table of wood include -Laundry Machine Includes Things To Do In UK Condo!!! -Upstairs they have skybar at night -Have Swimming ????? Pool on the top floor,Phnom Penh,Toul Kork,Boeung Kak 2,Condo,FALSE,residential,https://www.realestate.com.kh/246414/,en,11.57974149,104.8966749
2125,246516,365000,5,6,,"[Twin Villa for Rent | Twin Villa For Rent] ?? Rental Price | Rental Price: $ 365,000 (Negotiable) ?? Location | LOCATION: Borey Peng Huong Dead Huum Borey Peng Huoth The Star Emerald • Code | Property ID: S-TV1270 - Bedroom | BedRrogroms: 05 - Bathroom | Bathrooms: 06 - Living Room | Living Room - Kitchen | Kitchen - Car Park | Parking Spaces - Offers Wall Record | Provide Wall Materials - Hard layout transferring | Transfer Hard Title",Phnom Penh,Sen Sok,Phnom Penh Thmey,Twin Villa,FALSE,residential,https://www.realestate.com.kh/246516/,km,11.59183428,104.8892092
2151,51635,,,,,"Eastland Hotel and Apartment is conveniently located between the four icons of Phnom Penh - Independence Monument, Royal Palace, National Museum and Central Market. Eastland Hotel and Apartment offers a prime location to anyone working in international embassies, Government ministries, and the Central Business District; or for anyone who wants to feel the pulse of Phnom Penh city. This 23 story, apartment features a 25-meter pool, fully equipped gym, skybar and an array of cafes and shops within a minutes walk. Enjoy sensational views of the city, and an undisturbed view of the Tonle Sap river when you live above the tenth floor - this view is guaranteed to remain undisturbed because of restricted building height caveats surrounding the Royal Palace. The apartments are ready to move in now and range from $410 to $1100 per month. Modern, comfortable and high-end design units are waiting for you to move in and enjoy living in the heart of the city.",Phnom Penh,Daun Penh,Boeng Reang,condo,TRUE,residential,https://www.realestate.com.kh/51635/,en,11.5605899,104.9220943
2152,243159,4000000,,,,"Land for Sale Uggent: Road592 ? ? ? ? ? ? ? ? ? ? ? ? ? Boeng Kok II, Toul Kok, Phnom Penh -------- ? ? ???: ? ?????: ? ?--???: ?--??? :------------------------------------------- Business Land for Sale _ or Rental: Road 592 ?? Sales: $ 4,000 - Sales: Location: Location 592: Located 492 Location: Location 592 Sales Toul Kork",Phnom Penh,Toul Kork,Boeung Kak 2,Land/Development,FALSE,residential,https://www.realestate.com.kh/243159/,km,11.57609735,104.8935326
2155,183746,188000,1,1,,"We offer a complete feel-good package of state of the art facilities and premium services while ensuring that our tenants enjoy ultimate privacy and discretion. Our unit designs offer elegant simplicity with fine materials, vast natural light and a unique atmosphere of discrete luxury. With more  layout options, We offers you a selection that befits any personality, style and preference. From the designed studio layout to single and multiple bedroom units – choose your preferred space and style. Our signature penthouses and top-level suites offer ultra-modern duplex and multi-bedroom layouts with high ceilings and voluminous ambiances into your lifestyle. FACILITIES & LEISURE Experience a serviced apartment that offers you a personal service priority, including an around-the-clock front desk team, complete housekeeping, a secure car-lift parking, a state-of-the-art gym and a range of services and amenities designed to make you feel pampered at your luxurious  Home. Our facilities & services include: Laundry service Concierge services 24/7 Professional housekeeping service Car parking Don't wait! Contact us now for more information!!!",Phnom Penh,Daun Penh,Phsar Chas,Apartment,FALSE,residential,https://www.realestate.com.kh/183746/,en,11.5714208,104.9264744
2159,222183,43000,,,,"40 sm modern and stylish studio located at street 172 with an amazing covered terrace of 40 sm, great for investment and also for living..",Phnom Penh,Daun Penh,Chey Chumneah,Apartment,FALSE,residential,https://www.realestate.com.kh/222183/,en,11.56681126,104.9279314
2165,247414,250000,1,1,,"Discover an exclusive lifestyle in this stunning low-rise condo nestled in the vibrant district of Daun Penh. Just 550 meters from the iconic Independence Monument and 900 meters from the grandeur of the Royal Palace, this small-scale development offers unparalleled convenience and elegance. Key features: + Small-scale development: With fewer than 50 units, this boutique development ensures high privacy and exclusivity. +Top-Notch Security:  security systems comply with US Embassy standards, providing a safe and secure living environment. +Elegant Design: Each unit is thoughtfully designed with modern finishes and high-quality materials. +Amenities: Residents can access premium amenities, including a fitness center, Enso cafe, and dedicated parking. Experience the perfect blend of luxury, convenience, and Security in the heart of Phnom Penh. Don’t miss your chance to be part of this exclusive community! Contact our team to schedule for a private viewing!",Phnom Penh,Daun Penh,Chakto Mukh,Apartment,FALSE,residential,https://www.realestate.com.kh/247414/,en,11.57650978,104.9216412
2190,247259,53000,1,1,,"Size: 37.2? Price: $53,000 Floor : 6th Located in a prime area, this cozy studio apartment features a modern and minimalist design, making it perfect for singles or small families. ?? Key Highlights: ? Bright and airy layout with ample natural light ? Fully equipped with furniture and appliances, including a TV, fridge, and air conditioner – move-in ready! ? Conveniently located near shopping centers and dining options ?? Contact us now to schedule a viewing and experience the warmth and quality of this home!",Phnom Penh,Toul Kork,Boeung Kak 1,Condo,FALSE,residential,https://www.realestate.com.kh/247259/,en,11.572623,104.89913
