,address_subdivision,address_locality,address_line_2,h_id,category_name,type,price_per_m2,land_area,price,longitude,latitude,population
8270,Phnom Penh,Por Sen Chey,Trapeang Krasang,8865846e23fffff,Retreat,residential,2470.9,66,163079.4,104.79869138986801,11.532394057809816,5043.0
8271,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Villa,residential,1984.13,78,154762.14,104.7843175932392,11.55536725561349,735.0
8272,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Villa,residential,1984.13,78,154762.14,104.7843175932392,11.55536725561349,735.0
8273,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,House,residential,4296.88,72,309375.36,104.85870817452084,11.493784861948377,1519.0
8274,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,80,134736.8,104.91836594374504,11.530096883627541,27484.0
8275,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,80,134736.8,104.91836594374504,11.530096883627541,27484.0
8276,Phnom Penh,Chamkarmon,Toul Tum Poung 2,8865846acbfffff,Condo,residential,1684.21,80,134736.8,104.91836594374504,11.530096883627541,27484.0
8277,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,38,22800.0,104.9684243467317,11.531820470282003,1701.0
8278,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a55fffff,Land/Development,residential,600.0,38,22800.0,104.9684243467317,11.531820470282003,1701.0
8279,Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,106,232765.40000000002,104.82136937468118,11.50896147091755,2493.0
8280,Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,106,232765.40000000002,104.82136937468118,11.50896147091755,2493.0
8281,Phnom Penh,Por Sen Chey,Kamboul,8865846e6bfffff,Shophouse,residential,2195.9,106,232765.40000000002,104.82136937468118,11.50896147091755,2493.0
8282,Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,House,residential,1813.37,100,181337.0,104.88327979139241,11.492934543417904,531.0
8283,Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,House,residential,1813.37,100,181337.0,104.88327979139241,11.492934543417904,531.0
8284,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,66,117856.86,104.89818577470989,11.626620667152434,2904.0
8285,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e7fffff,House,residential,1785.71,66,117856.86,104.89818577470989,11.626620667152434,2904.0
8286,Phnom Penh,Dangkao,Prey Sa,88658460e5fffff,House,residential,1109.59,74,82109.65999999999,104.86117699914976,11.463692795612584,233.0
8287,Phnom Penh,Dangkao,Prey Sa,88658460e5fffff,House,residential,1109.59,74,82109.65999999999,104.86117699914976,11.463692795612584,233.0
8288,Phnom Penh,Dangkao,Prey Sa,88658460e5fffff,House,residential,1109.59,74,82109.65999999999,104.86117699914976,11.463692795612584,233.0
8289,Phnom Penh,Prek Pnov,Preaek Pnov,8865846d49fffff,Villa,residential,1822.47,70,127572.90000000001,104.8389228281257,11.593002038979437,851.0
8290,Phnom Penh,Prek Pnov,Preaek Pnov,8865846d49fffff,Villa,residential,1822.47,70,127572.90000000001,104.8389228281257,11.593002038979437,851.0
8291,Phnom Penh,Dangkao,Cheung Aek,8865846153fffff,Villa,residential,2920.7,118,344642.6,104.91537254017442,11.479313813944483,118.0
8292,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,8865846817fffff,Villa,residential,725.0,106,76850.0,104.91764788555736,11.60953258847838,5147.0
8293,Phnom Penh,Por Sen Chey,Kakab 2,8865846f01fffff,Land/Development,residential,1666.67,74,123333.58,104.83720533462207,11.563867741488904,6724.0
8294,Phnom Penh,Por Sen Chey,Chaom Chau,88658461b1fffff,House,residential,901.44,112,100961.28,104.85125413730135,11.518886632562895,5671.0
8295,Phnom Penh,Meanchey,Chak Angrae Leu,8865846137fffff,Villa,residential,2471.59,84,207613.56,104.90955382216849,11.518435047416522,24682.0
8296,Phnom Penh,Meanchey,Chak Angrae Leu,8865846137fffff,Villa,residential,2471.59,84,207613.56,104.90955382216849,11.518435047416522,24682.0
8297,Phnom Penh,Meanchey,Chak Angrae Leu,8865846137fffff,Villa,residential,2471.59,84,207613.56,104.90955382216849,11.518435047416522,24682.0
8298,Phnom Penh,Sen Sok,Khmuonh,88658468bbfffff,Land/Development,residential,791.67,78,61750.259999999995,104.85931840879643,11.617398661006305,5035.0
8299,Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,104,141689.6,104.82821416312217,11.536693738057558,8517.0
8300,Phnom Penh,Por Sen Chey,Chaom Chau 3,8865846f53fffff,Villa,residential,1362.4,104,141689.6,104.82821416312217,11.536693738057558,8517.0
8301,Phnom Penh,Por Sen Chey,Kamboul,8865846e31fffff,Land,commercial,195.65,112,21912.8,104.78583256653566,11.527666645297803,762.0
8302,Phnom Penh,Por Sen Chey,Kamboul,8865846e31fffff,Land,commercial,195.65,112,21912.8,104.78583256653566,11.527666645297803,762.0
8303,Phnom Penh,Chbar Ampov,Preaek Aeng,88658478a3fffff,Land/Development,residential,550.39,30,16511.7,104.99152233284947,11.514365668535211,1936.0
8304,Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,56,5600.0,104.84758769487773,11.441888835080503,751.0
8305,Phnom Penh,Dangkao,Tien,88658460c5fffff,Land/Development,residential,100.0,56,5600.0,104.84758769487773,11.441888835080503,751.0
8306,Phnom Penh,Por Sen Chey,Snaor,8865846c07fffff,Retreat,residential,1395.0,116,161820.0,104.77845037648096,11.574578328477648,499.0
8307,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,Villa,residential,343.28,68,23343.039999999997,104.98263680337293,11.522331198712374,2020.0
8308,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a4bfffff,Villa,residential,343.28,68,23343.039999999997,104.98263680337293,11.522331198712374,2020.0
8309,Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Condo,residential,2500.0,70,175000.0,104.90285168539961,11.599172609305482,4612.0
8310,Phnom Penh,Russey Keo,Tuol Sangke,88658468c5fffff,Condo,residential,2500.0,70,175000.0,104.90285168539961,11.599172609305482,4612.0
8311,Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,88,14784.0,104.85943317287477,11.55013450975946,6234.0
8312,Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,88,14784.0,104.85943317287477,11.55013450975946,6234.0
8313,Phnom Penh,Por Sen Chey,Kakap,8865846f45fffff,Land/Development,commercial,168.0,88,14784.0,104.85943317287477,11.55013450975946,6234.0
8314,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846c6dfffff,Land/Development,residential,192.78,112,21591.36,104.80610011807939,11.56777440066621,874.0
8315,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,Twin Villa,residential,3333.33,64,213333.12,104.86646762011762,11.498974528453472,1519.0
8316,Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846f59fffff,Shophouse,residential,5078.12,48,243749.76,104.83941005076528,11.526636612119049,11342.0
8317,Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,Villa,residential,1645.79,66,108622.14,104.9007213916572,11.462705730050045,277.0
8318,Phnom Penh,Dangkao,Cheung Aek,8865846029fffff,Villa,residential,1645.79,66,108622.14,104.9007213916572,11.462705730050045,277.0
8319,Phnom Penh,Sen Sok,Krang Thnong,8865846f23fffff,Villa,residential,2400.0,66,158400.0,104.8375392099219,11.585441747416466,1460.0
8320,Phnom Penh,Sen Sok,Krang Thnong,8865846f23fffff,Villa,residential,2400.0,66,158400.0,104.8375392099219,11.585441747416466,1460.0
8321,Phnom Penh,Prek Pnov,Ponsang,886580d2d9fffff,Land,commercial,300.0,68,20400.0,104.79041652173262,11.644858569076337,3.0
8322,Phnom Penh,Prek Pnov,Ponsang,886580d2d9fffff,Land,commercial,300.0,68,20400.0,104.79041652173262,11.644858569076337,3.0
8323,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f17fffff,Land/Development,residential,250.0,76,19000.0,104.81893017994602,11.566096277340534,188.0
8324,Phnom Penh,Por Sen Chey,Ovlaok,8865846c33fffff,Land/Development,residential,150.0,92,13800.0,104.75723402723061,11.586651631861184,94.0
8325,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,110,21755.8,104.78509503501125,11.56183314763328,735.0
8326,Phnom Penh,Por Sen Chey,Snaor,8865846c09fffff,Land/Development,residential,197.78,110,21755.8,104.78509503501125,11.56183314763328,735.0
8327,Phnom Penh,Sen Sok,Khmuonh,8865846891fffff,Land/Development,residential,693.37,78,54082.86,104.85687958926152,11.608522304653574,1452.0
8328,Phnom Penh,Meanchey,Chak Angrae Kraom,886584612bfffff,Retreat,residential,1451.22,30,43536.6,104.92967420695805,11.517211352417753,12487.0
8329,Phnom Penh,Meanchey,Chak Angrae Kraom,886584612bfffff,Retreat,residential,1451.22,30,43536.6,104.92967420695805,11.517211352417753,12487.0
8330,Phnom Penh,Sen Sok,Khmuonh,88658468bbfffff,Shophouse,residential,1100.0,32,35200.0,104.85527810760998,11.622383202179108,5035.0
8331,Phnom Penh,Por Sen Chey,Chaom Chau 3,88658461b9fffff,Flat,residential,1445.58,118,170578.44,104.85186661054006,11.51685675887457,10596.0
8332,Phnom Penh,Meanchey,Chak Angrae Kraom,8865846101fffff,Shophouse,residential,2666.67,90,240000.30000000002,104.93054126549731,11.498271363779654,2439.0
8333,Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,Villa,residential,1813.37,96,174083.52,104.88240803862016,11.491731599696443,531.0
8334,Phnom Penh,Dangkao,Preaek Kampues,88658461c7fffff,Villa,residential,1813.37,96,174083.52,104.88240803862016,11.491731599696443,531.0
8335,Phnom Penh,Sen Sok,Ou Baek K'am,88658461a7fffff,Land/Development,residential,1200.0,56,67200.0,104.86996027461741,11.53810320386915,10208.0
8336,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468c3fffff,Hotel,commercial,3371.65,40,134866.0,104.89006262964824,11.595839420626145,3303.0
8337,Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846f19fffff,Retreat,residential,785.91,96,75447.36,104.81954831632915,11.549006792754831,3163.0
8338,Phnom Penh,Por Sen Chey,Chaom Chau 1,8865846f19fffff,Retreat,residential,785.91,96,75447.36,104.81954831632915,11.549006792754831,3163.0
8339,Phnom Penh,Chbar Ampov,Preaek Aeng,8865847993fffff,Villa,residential,1261.56,88,111017.28,104.99808585130404,11.533799623908813,1672.0
8340,Phnom Penh,Chbar Ampov,Preaek Aeng,8865847993fffff,Villa,residential,1261.56,88,111017.28,104.99808585130404,11.533799623908813,1672.0
8341,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,other,commercial,5357.14,114,610713.9600000001,104.9347205905209,11.574200858578571,2125.0
8342,Phnom Penh,Por Sen Chey,Kakap,8865846c69fffff,Land/Development,residential,575.15,60,34509.0,104.8016855183297,11.56500104916325,2126.0
8343,Phnom Penh,Por Sen Chey,Kakap,8865846c69fffff,Land/Development,residential,575.15,60,34509.0,104.8016855183297,11.56500104916325,2126.0
8344,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f11fffff,Shophouse,residential,1785.71,38,67856.98,104.81995020600158,11.551611135444231,506.0
8345,Phnom Penh,Por Sen Chey,Samraong Kraom,8865846f11fffff,Shophouse,residential,1785.71,38,67856.98,104.81995020600158,11.551611135444231,506.0
8346,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846d69fffff,Villa,residential,2564.29,112,287200.48,104.84658141638987,11.618635404948343,4427.0
8347,Phnom Penh,Sen Sok,Phnom Penh Thmey,8865846d69fffff,Villa,residential,2564.29,112,287200.48,104.84658141638987,11.618635404948343,4427.0
8348,Phnom Penh,Por Sen Chey,Kamboul,8865846c5dfffff,House,residential,432.1,116,50123.600000000006,104.77691778921161,11.548529911014985,537.0
8349,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,66,123445.74,104.8754804390593,11.637167990342947,2082.0
8350,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,66,123445.74,104.8754804390593,11.637167990342947,2082.0
8351,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Twin Villa,residential,1870.39,66,123445.74,104.8754804390593,11.637167990342947,2082.0
8352,Phnom Penh,Meanchey,Stueng Mean chey 1,88658461a5fffff,House,residential,2416.67,38,91833.46,104.88256185045918,11.531316249309015,16670.0
8353,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,88,39600.0,104.94888099014905,11.496994215503982,5084.0
8354,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,88,39600.0,104.94888099014905,11.496994215503982,5084.0
8355,Phnom Penh,Chbar Ampov,Preaek Pra,886584616bfffff,Penthouse,residential,450.0,88,39600.0,104.94888099014905,11.496994215503982,5084.0
8356,Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,116,24360.0,104.9292344416094,11.684086257884985,443.0
8357,Phnom Penh,Chroy Changvar,Koh Dach,88658469adfffff,Land/Development,residential,210.0,116,24360.0,104.9292344416094,11.684086257884985,443.0
8358,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846859fffff,Land,commercial,1700.0,118,200600.0,104.94225521996763,11.573431050452852,2125.0
8359,Phnom Penh,Russey Keo,Tuol Sangke,8865846aa5fffff,Condo,residential,2649.2,112,296710.39999999997,104.92017191745936,11.581673244382051,29835.0
8360,Phnom Penh,Russey Keo,Tuol Sangke,8865846aa5fffff,Condo,residential,2649.2,112,296710.39999999997,104.92017191745936,11.581673244382051,29835.0
8361,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1833.34,42,77000.28,104.97639869210171,11.53435507020369,3164.0
8362,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a43fffff,Villa,residential,1833.34,42,77000.28,104.97639869210171,11.53435507020369,3164.0
8363,Phnom Penh,Por Sen Chey,Phleung Chheh Roteh,8865846e67fffff,Flat,residential,892.86,108,96428.88,104.82600691474984,11.522833290453256,12502.0
8364,Phnom Penh,Meanchey,Boeung Tumpun,8865846ad9fffff,Warehouse,commercial,817.61,36,29433.96,104.90586202302805,11.518532129570396,18627.0
8365,Phnom Penh,Meanchey,Boeung Tumpun,8865846ad9fffff,Warehouse,commercial,817.61,36,29433.96,104.90586202302805,11.518532129570396,18627.0
8366,Phnom Penh,Meanchey,Boeung Tumpun,8865846ad9fffff,Warehouse,commercial,817.61,36,29433.96,104.90586202302805,11.518532129570396,18627.0
8367,Phnom Penh,Sen Sok,Kouk Khleang,8865846815fffff,Retreat,residential,1666.67,114,190000.38,104.92807221144565,11.604623882859194,991.0
8368,Phnom Penh,Sen Sok,Kouk Khleang,8865846815fffff,Retreat,residential,1666.67,114,190000.38,104.92807221144565,11.604623882859194,991.0
8369,Phnom Penh,Sen Sok,Kouk Khleang,8865846815fffff,Retreat,residential,1666.67,114,190000.38,104.92807221144565,11.604623882859194,991.0
8370,Phnom Penh,Sen Sok,Kouk Khleang,8865846815fffff,Retreat,residential,1666.67,114,190000.38,104.92807221144565,11.604623882859194,991.0
8371,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Shophouse,residential,945.23,76,71837.48,104.87836521007867,11.633149498783002,2082.0
8372,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Shophouse,residential,945.23,76,71837.48,104.87836521007867,11.633149498783002,2082.0
8373,Phnom Penh,Russey Keo,Svay Pak,88658468a3fffff,Shophouse,residential,945.23,76,71837.48,104.87836521007867,11.633149498783002,2082.0
8374,Phnom Penh,Por Sen Chey,Ovlaok,8865846c1bfffff,Land/Development,residential,179.86,70,12590.2,104.74467341676475,11.556998643465217,483.0
8375,Phnom Penh,Por Sen Chey,Ovlaok,8865846c1bfffff,Land/Development,residential,179.86,70,12590.2,104.74467341676475,11.556998643465217,483.0
8376,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Condo,residential,2004.19,48,96201.12,104.93702043591479,11.539373637847449,3446.0
8377,Phnom Penh,Chamkarmon,Tonle Bassac,8865846a13fffff,Condo,residential,2004.19,48,96201.12,104.93702043591479,11.539373637847449,3446.0
8378,Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,74,192400.0,104.94698449945095,11.563727382439946,58.0
8379,Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,74,192400.0,104.94698449945095,11.563727382439946,58.0
8380,Phnom Penh,7 Makara,Veal Vong,8865846a33fffff,Condo,residential,2600.0,74,192400.0,104.94698449945095,11.563727382439946,58.0
8381,Phnom Penh,Dangkao,Dangkao,8865846001fffff,House,residential,1000.0,64,64000.0,104.89603509351016,11.444894625587013,1133.0
8382,Phnom Penh,Sen Sok,Khmuonh,8865846adbfffff,Land/Development,residential,1949.82,72,140387.04,104.89155836474409,11.527731292573007,20104.0
8383,Phnom Penh,Sen Sok,Khmuonh,8865846adbfffff,Land/Development,residential,1949.82,72,140387.04,104.89155836474409,11.527731292573007,20104.0
8384,Phnom Penh,Por Sen Chey,Kantaok,886584600dfffff,Land/Development,residential,550.0,46,25300.0,104.89953275739849,11.4455818175407,1188.0
8385,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,46,32200.0,104.83297412526623,11.582385616822348,1887.0
8386,Phnom Penh,Sen Sok,Krang Thnong,8865846f35fffff,Warehouse,commercial,700.0,46,32200.0,104.83297412526623,11.582385616822348,1887.0
8387,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846831fffff,Shophouse,residential,3787.88,70,265151.60000000003,104.92906299164541,11.617515445959857,1971.0
8388,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846831fffff,Shophouse,residential,3787.88,70,265151.60000000003,104.92906299164541,11.617515445959857,1971.0
8389,Phnom Penh,Dangkao,Preaek Kampues,88658461cdfffff,Villa,residential,1637.17,44,72035.48000000001,104.89235959159906,11.481396700182295,1076.0
8390,Phnom Penh,Dangkao,Preaek Kampues,88658461cdfffff,Villa,residential,1637.17,44,72035.48000000001,104.89235959159906,11.481396700182295,1076.0
8391,Phnom Penh,Por Sen Chey,Chaom Chau 2,8865846e6dfffff,House,residential,848.65,40,33946.0,104.83450329603394,11.510464528808797,8396.0
8392,Phnom Penh,Sen Sok,Krang Thnong,8865846d49fffff,Villa,residential,377.6,78,29452.800000000003,104.83963561028723,11.596956340289838,851.0
8393,Phnom Penh,Sen Sok,Krang Thnong,8865846d49fffff,Villa,residential,377.6,78,29452.800000000003,104.83963561028723,11.596956340289838,851.0
8394,Phnom Penh,Chroy Changvar,Bak Kaeng,886586a691fffff,Twin Villa,residential,847.83,66,55956.780000000006,104.93113854257841,11.710534445145775,627.0
8395,Phnom Penh,Sen Sok,Phnom Penh Thmey,88658468c3fffff,Apartment,residential,1750.0,32,56000.0,104.88908059928119,11.594740787942511,3303.0
8396,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1492.1,60,89526.0,104.98643714937805,11.532318135223884,3141.0
8397,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a41fffff,Villa,residential,1492.1,60,89526.0,104.98643714937805,11.532318135223884,3141.0
8398,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846983fffff,Shophouse,residential,2727.27,52,141818.04,104.908895552478,11.66835268210455,673.0
8399,Phnom Penh,Chroy Changvar,Chroy Changvar,8865846855fffff,project,residential,190.0,72,13680.0,104.941905937326,11.59192951379236,1037.0
8400,Phnom Penh,Dangkao,Dangkao,88658461e9fffff,House,residential,1583.33,32,50666.56,104.89190875818608,11.49624827223055,3381.0
8401,Phnom Penh,Dangkao,Dangkao,88658461e9fffff,House,residential,1583.33,32,50666.56,104.89190875818608,11.49624827223055,3381.0
8402,Phnom Penh,Dangkao,Pong Tuek,8865846085fffff,Land/Development,residential,160.0,114,18240.0,104.8391269391398,11.458362516069904,1146.0
8403,Phnom Penh,Dangkao,Pong Tuek,8865846085fffff,Land/Development,residential,160.0,114,18240.0,104.8391269391398,11.458362516069904,1146.0
8404,Phnom Penh,Sen Sok,Krang Thnong,8865846f27fffff,House,residential,2000.0,46,92000.0,104.84540656030062,11.588227268967227,524.0
8405,Phnom Penh,Sen Sok,Krang Thnong,8865846f27fffff,House,residential,2000.0,46,92000.0,104.84540656030062,11.588227268967227,524.0
8406,Phnom Penh,Por Sen Chey,Kakab 1,886580d28dfffff,Unit,residential,1448.28,60,86896.8,104.79899054696084,11.674323948116868,888.0
8407,Phnom Penh,Sen Sok,Kouk Khleang,8865846f67fffff,Land/Development,residential,850.0,92,78200.0,104.86204163359675,11.569587352537013,4408.0
