,address_subdivision,address_locality,address_line_2,h_id,price_per_m2,land_area,price,longitude,latitude
9213,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a5dfffff,955.3,106,101261.79999999999,104.9741089823817,11.518645537594248
9214,Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,956.52,120,114782.4,104.84334280391256,11.463384817361357
9215,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846107fffff,3017.56,104,313826.24,104.92741514030818,11.506035666502273
9216,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a693fffff,724.65,64,46377.6,104.91962786578762,11.707482877477947
9217,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a9bfffff,2924.87,30,87746.09999999999,104.87781510506665,11.539163513150617
9218,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584610dfffff,1820.15,106,192935.90000000002,104.9365262795032,11.490454766240253
9219,Phnom Penh,Pur SenChey,Chaom Chau,8865846e67fffff,1003.83,98,98375.34000000001,104.82594061409506,11.520704489191008
9220,Phnom Penh,Pur SenChey,Kamboul,8865846c59fffff,536.72,46,24689.120000000003,104.7746292507206,11.531568290019399
9221,Phnom Penh,Doun Penh,Srah Chak,8865846aa1fffff,2140.8,38,81350.40000000001,104.9091087133026,11.578330356587207
9222,Phnom Penh,Dangkao,Cheung Aek,886584611bfffff,5230.33,102,533493.66,104.90218450991051,11.484881922801689
9223,Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,958.74,116,111213.84,104.8840472528462,11.437917364059006
9224,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d5fffff,2234.25,52,116181.0,104.87492791930306,11.59923153078049
9225,Phnom Penh,Saensokh,Khmuonh,88658468bbfffff,1031.99,38,39215.62,104.85230283450976,11.623520569335376
9226,Phnom Penh,Dangkao,Dangkao,88658461e7fffff,859.58,30,25787.4,104.8920338063612,11.521013036535585
9227,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e5fffff,1694.16,120,203299.2,104.9041290163002,11.62041133305357
9228,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468ddfffff,2498.13,32,79940.16,104.87726038469668,11.583310052281178
9229,Phnom Penh,Chraoy Chongvar,Kaoh Dach,886584698dfffff,1112.59,114,126835.26,104.92427205692152,11.663549948960833
9230,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461a5fffff,2319.15,98,227276.7,104.87775521908527,11.531790015713732
9231,Phnom Penh,Pur SenChey,Snaor,8865846c2bfffff,294.36,118,34734.48,104.78408153680273,11.579686048737136
9232,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469ddfffff,2240.81,30,67224.3,104.91867765073717,11.63621170736149
9233,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a99fffff,5584.88,108,603167.04,104.88849914881158,11.540156510219848
9234,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846837fffff,1568.73,86,134910.78,104.9182445873685,11.629743904313427
9235,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,1700.1,64,108806.4,104.88982607153133,11.504198815840477
9236,Phnom Penh,Dangkao,Prey Veaeng,88658460adfffff,447.12,58,25932.96,104.84578332293161,11.470810137135137
9237,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d1fffff,2730.25,82,223880.5,104.87417296655144,11.594051870929167
9238,Phnom Penh,Russey Keo,Tuol Sangke,886584681bfffff,5355.68,68,364186.24,104.9154809211494,11.59228271258557
9239,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468c3fffff,2419.57,58,140335.06,104.8896559704048,11.599206144245866
9240,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584610bfffff,2409.07,102,245725.14,104.92643798239334,11.490123434782609
9241,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468dbfffff,2038.02,90,183421.8,104.86555843468894,11.586418162445238
9242,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f29fffff,3486.92,34,118555.28,104.85647605200754,11.575325135723158
9243,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846983fffff,1590.49,92,146325.08,104.90722253214078,11.66016560594537
9244,Phnom Penh,Saensokh,Tuek Thla,8865846a97fffff,4312.71,84,362267.64,104.87828795179027,11.553109692466528
9245,Phnom Penh,Praek Pnov,Kouk Roka,8865846d05fffff,1509.86,32,48315.52,104.81860506108553,11.627106546904056
9246,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846859fffff,2697.79,58,156471.82,104.94162638981969,11.57028075105573
9247,Phnom Penh,Pur SenChey,Kakab,8865846f01fffff,1578.27,92,145200.84,104.84405908243318,11.561770626333132
9248,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f17fffff,223.53,104,23247.12,104.81702160604596,11.568619892634151
9249,Phnom Penh,Praek Pnov,Kouk Roka,8865846f37fffff,1733.2,52,90126.40000000001,104.82519301326883,11.584865961922322
9250,Phnom Penh,Chbar Ampov,Nirouth,8865846a19fffff,1889.02,46,86894.92,104.94772083005628,11.529430681865533
9251,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846851fffff,2881.56,112,322734.72,104.9381186888046,11.581714365009123
9252,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846855fffff,395.01,88,34760.88,104.94419499766421,11.585749472018158
9253,Phnom Penh,Praek Pnov,Kouk Roka,8865846d55fffff,1011.73,72,72844.56,104.81219063305886,11.598335041582777
9254,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d7fffff,1100.65,114,125474.1,104.87197513981172,11.594670146779603
9255,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846857fffff,1124.01,108,121393.08,104.9324566966425,11.59326813050291
9256,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584610dfffff,1689.36,120,202723.19999999998,104.9421685960897,11.497590184109361
9257,Phnom Penh,Pur SenChey,Chaom Chau,88658461b7fffff,967.91,88,85176.08,104.85096640332607,11.531859942591913
9258,Phnom Penh,Dangkao,Dangkao,88658461e1fffff,1540.1,64,98566.4,104.88631132305773,11.505307731334176
9259,Phnom Penh,Praek Pnov,Kouk Roka,8865846d59fffff,877.86,54,47404.44,104.81691032731416,11.585072788554713
9260,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d3fffff,1492.2,60,89532.0,104.86504377831248,11.590067500630095
9261,Phnom Penh,Chbar Ampov,Preaek Aeng,8865846a4dfffff,1026.93,62,63669.66,104.99584960563801,11.52398447769107
9262,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584610bfffff,2710.71,36,97585.56,104.92397109010278,11.487463472002023
9263,Phnom Penh,Pur SenChey,Snaor,8865846c2bfffff,237.53,60,14251.8,104.78195413120756,11.584213177653721
9264,Phnom Penh,Praek Pnov,Ponsang,8865846d89fffff,480.02,80,38401.6,104.7531521614891,11.619869402574393
9265,Phnom Penh,Pur SenChey,Chaom Chau,8865846f59fffff,5309.54,76,403525.04,104.8381335035376,11.527791317337265
9266,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886580d369fffff,649.69,120,77962.8,104.91605383406547,11.716439183272247
9267,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846105fffff,1793.12,60,107587.2,104.93464117247292,11.504957176132404
9268,Phnom Penh,Chraoy Chongvar,Preaek Lieb,886584698bfffff,1264.18,84,106191.12000000001,104.9141054940369,11.65916871606863
9269,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846107fffff,725.53,84,60944.52,104.92949045613337,11.504530696881877
9270,Phnom Penh,Pur SenChey,Kakab,8865846f09fffff,1626.88,68,110627.84000000001,104.84897866383518,11.548051070480637
9271,Phnom Penh,Dangkao,Cheung Aek,8865846067fffff,1602.09,46,73696.14,104.91729063988424,11.454124316827963
9272,Phnom Penh,Pur SenChey,Samraong Kraom,8865846f17fffff,262.89,36,9464.039999999999,104.81449882880658,11.560714526582704
9273,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461a7fffff,1083.51,84,91014.84,104.87499098774474,11.538093033344943
9274,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a9bfffff,4138.73,102,422150.45999999996,104.87932592808106,11.541707415582726
9275,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468c3fffff,1946.0,94,182924.0,104.88290961944136,11.590289748994966
9276,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f2dfffff,1396.26,94,131248.44,104.86221482866492,11.581321813375853
9277,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a693fffff,710.07,62,44024.340000000004,104.92361831298811,11.7104891185616
9278,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846859fffff,3088.04,100,308804.0,104.94111368242841,11.572530589683094
9279,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846ad3fffff,2726.97,82,223611.53999999998,104.88591028561083,11.529287885703138
9280,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a5dfffff,1165.39,116,135185.24000000002,104.97480595584818,11.520382463171241
9281,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a699fffff,359.6,38,13664.800000000001,104.93280971097091,11.697216036518707
9282,Phnom Penh,Chbar Ampov,Nirouth,8865846a57fffff,3966.84,34,134872.56,104.96189667921735,11.53201585715642
9283,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f21fffff,729.24,42,30628.08,104.84465372926736,11.585289422768087
9284,Phnom Penh,Dangkao,Prey Veaeng,88658460adfffff,423.97,48,20350.56,104.84553648529335,11.473687205594597
9285,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a69bfffff,1056.78,68,71861.04,104.92169451695912,11.696294536031461
9286,Phnom Penh,Pur SenChey,Kamboul,8865846ee5fffff,973.31,40,38932.399999999994,104.76553840751932,11.534120744818692
9287,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f67fffff,813.25,102,82951.5,104.85972430674278,11.573127272607376
9288,Phnom Penh,Dangkao,Cheung Aek,8865846153fffff,2302.61,110,253287.1,104.91613060888861,11.470851040043668
9289,Phnom Penh,Saensokh,Khmuonh,88658468bbfffff,1052.91,84,88444.44,104.85808791047613,11.625518356678052
9290,Phnom Penh,Chbar Ampov,Nirouth,8865846a19fffff,1932.39,42,81160.38,104.944488393845,11.5305125757747
9291,Phnom Penh,Mean Chey,Chak Angrae Leu,8865846123fffff,2679.13,78,208972.14,104.93335544473663,11.519829226945406
9292,Phnom Penh,Saensokh,Khmuonh,8865846883fffff,1167.26,50,58363.0,104.87363837625384,11.612046254212496
9293,Phnom Penh,Pur SenChey,Chaom Chau,88658461b1fffff,816.36,32,26123.52,104.85057142219975,11.516679457253987
9294,Phnom Penh,Saensokh,Khmuonh,8865846891fffff,789.38,112,88410.56,104.85584415363668,11.607385293167626
9295,Phnom Penh,Chbar Ampov,Nirouth,8865846a53fffff,2224.74,34,75641.15999999999,104.9507994698988,11.528523505574553
9296,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f29fffff,2655.12,120,318614.39999999997,104.8510359608307,11.570980267768267
9297,Phnom Penh,Dangkao,Roluos,8865846019fffff,540.7,104,56232.8,104.87736425794236,11.433954367666878
9298,Phnom Penh,Chraoy Chongvar,Kaoh Dach,886584698dfffff,1041.86,102,106269.71999999999,104.92424563024419,11.666170765769335
9299,Phnom Penh,Pur SenChey,Kakab,8865846f1dfffff,948.74,38,36052.12,104.82312205020472,11.555714085659252
9300,Phnom Penh,Pur SenChey,Kamboul,8865846c59fffff,517.42,42,21731.64,104.77908384241468,11.537709531570176
9301,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f25fffff,491.69,72,35401.68,104.84897159955332,11.593032220560954
9302,Phnom Penh,Pur SenChey,Chaom Chau,8865846f5bfffff,680.18,40,27207.199999999997,104.82977298591356,11.530743311903636
9303,Phnom Penh,Saensokh,Khmuonh,8865846d65fffff,478.04,92,43979.68,104.8410471700806,11.630060772097597
9304,Phnom Penh,Dangkao,Spean Thma,886584603bfffff,2220.0,30,66600.0,104.87548665351198,11.455060729269
9305,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d9fffff,2445.7,40,97828.0,104.8728704007016,11.582535190355577
9306,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d5fffff,2366.22,116,274481.51999999996,104.87270076270802,11.600719370236568
9307,Phnom Penh,Chbar Ampov,Kbal Kaoh,88658478a3fffff,561.19,60,33671.4,104.98978971366905,11.508844687583704
9308,Phnom Penh,Mean Chey,Boeng Tumpun,8865846addfffff,3761.97,42,158002.74,104.90490427852595,11.526592230466031
9309,Phnom Penh,Pur SenChey,Kamboul,8865846c5dfffff,422.3,64,27027.2,104.78394761811197,11.546177132767635
9310,Phnom Penh,Pur SenChey,Samraong Kraom,8865846c6dfffff,189.61,116,21994.760000000002,104.80803109075784,11.569338838070546
9311,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469ddfffff,1752.31,56,98129.36,104.9144802356084,11.634970880213647
9312,Phnom Penh,Russey Keo,Tuol Sangke,886584681bfffff,4479.28,32,143336.96,104.91685455974243,11.591766375748605
9313,Phnom Penh,Doun Penh,Srah Chak,8865846aa1fffff,1999.49,82,163958.18,104.91261782055388,11.571965240523062
9314,Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847887fffff,400.43,54,21623.22,104.99031239019442,11.502680539938176
9315,Phnom Penh,Dangkao,Preaek Kampues,8865846001fffff,1045.65,44,46008.600000000006,104.8919567296117,11.450295254523686
9316,Phnom Penh,Dangkao,Preaek Kampues,886584600dfffff,606.01,90,54540.9,104.90610755837247,11.444421344756353
9317,Phnom Penh,Pur SenChey,Ovlaok,8865846c33fffff,167.29,60,10037.4,104.74859416303728,11.582865897175797
9318,Phnom Penh,Dangkao,Preaek Kampues,886584600bfffff,1064.06,40,42562.399999999994,104.89247431034262,11.439184160884125
9319,Phnom Penh,Dangkao,Dangkao,88658461e7fffff,829.9,54,44814.6,104.88524783145097,11.51310532849518
9320,Phnom Penh,Dangkao,Preaek Kampues,8865846005fffff,297.49,72,21419.28,104.89521776877658,11.454493232756445
9321,Phnom Penh,Pur SenChey,Chaom Chau,8865846e6dfffff,763.69,102,77896.38,104.83345513387815,11.50962216239541
9322,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468ddfffff,2335.42,102,238212.84,104.88099231825086,11.58708124037081
9323,Phnom Penh,Praek Pnov,Kouk Roka,8865846f37fffff,1814.47,44,79836.68000000001,104.82493441024593,11.589495907521476
9324,Phnom Penh,Russey Keo,Kilomaetr Lekh Prammuoy,88658468e5fffff,1863.41,56,104350.96,104.90469694049627,11.623334086213887
9325,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846983fffff,2512.53,86,216077.58000000002,104.91117794648045,11.666238203149804
9326,Phnom Penh,Pur SenChey,Snaor,8865846c07fffff,1289.19,86,110870.34000000001,104.7743891694766,11.575899701509561
9327,Phnom Penh,Pur SenChey,Kakab,8865846f01fffff,1526.9,74,112990.6,104.84072482609429,11.556154720618752
9328,Phnom Penh,Pur SenChey,Chaom Chau,8865846e67fffff,1094.12,116,126917.91999999998,104.82693603161269,11.526058867668395
9329,Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,2329.0,52,121108.0,104.90837160773701,11.470906302580936
9330,Phnom Penh,Praek Pnov,Ponhea Pon,886580d28dfffff,1470.98,104,152981.92,104.79651808258232,11.680181141684626
9331,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d1fffff,1607.56,102,163971.12,104.87195260821127,11.588473132514654
9332,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,886584681dfffff,4032.04,34,137089.36,104.92893642984399,11.603046443447573
9333,Phnom Penh,Pur SenChey,Chaom Chau,88658461b9fffff,1294.54,76,98385.04,104.85430086638571,11.513951490776384
9334,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a99fffff,4435.83,94,416968.02,104.88529333513334,11.543668286924788
9335,Phnom Penh,Dangkao,Dangkao,88658461e5fffff,1498.36,80,119868.79999999999,104.89836238096217,11.516050866511453
9336,Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,800.14,54,43207.56,104.84361942275359,11.467017754177299
9337,Phnom Penh,Chbar Ampov,Veal Sbov,8865846a09fffff,6581.28,88,579152.64,104.97457283810415,11.53742006997162
9338,Phnom Penh,Russey Keo,Ruessei Kaev,8865846817fffff,1499.99,104,155998.96,104.91649338693256,11.607874484307825
9339,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846101fffff,2773.99,40,110959.59999999999,104.92691123147243,11.50050559420435
9340,Phnom Penh,Dangkao,Prey Sa,886584618bfffff,4080.41,104,424362.64,104.8603997430757,11.49204771529955
9341,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f65fffff,593.57,62,36801.340000000004,104.87481568465863,11.571749008169068
9342,Phnom Penh,Dangkao,Dangkao,88658461ebfffff,1123.99,72,80927.28,104.88915047090316,11.505241464333567
9343,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886586a691fffff,928.3,78,72407.4,104.93358236113455,11.712354507550714
9344,Phnom Penh,Saensokh,Tuek Thla,8865846f69fffff,1700.0,120,204000.0,104.87144573504789,11.55476558090798
9345,Phnom Penh,Dangkao,Cheung Aek,886584611bfffff,3020.93,118,356469.74,104.90171616289038,11.488801956283421
9346,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,8865846999fffff,2056.83,38,78159.54,104.89571907643796,11.64470870485909
9347,Phnom Penh,Chraoy Chongvar,Preaek Lieb,8865846837fffff,1596.51,82,130913.81999999999,104.92362434708886,11.631614113198532
9348,Phnom Penh,Pur SenChey,Boeng Thum,886584653bfffff,150.79,66,9952.14,104.74717816989184,11.465378412762226
9349,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469d5fffff,3620.65,46,166549.9,104.90963703802774,11.646765761418864
9350,Phnom Penh,Praek Pnov,Kouk Roka,8865846d05fffff,1445.07,112,161847.84,104.82290263916023,11.630457086462439
9351,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468dbfffff,2274.9,102,232039.80000000002,104.86663970006975,11.577325276669141
9352,Phnom Penh,Praek Pnov,Kouk Roka,8865846d5dfffff,597.93,102,60988.85999999999,104.8136858839781,11.589785687445847
9353,Phnom Penh,Chbar Ampov,Preaek Pra,8865846165fffff,1952.55,64,124963.2,104.9575570627303,11.512872231229235
9354,Phnom Penh,Saensokh,Tuek Thla,8865846a97fffff,998.03,78,77846.34,104.87765136961801,11.558469179805835
9355,Phnom Penh,Saensokh,Tuek Thla,8865846abbfffff,2188.31,96,210077.76,104.88490143909583,11.566813348228635
9356,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461a5fffff,2318.74,88,204049.12,104.88378081825535,11.5298291249418
9357,Phnom Penh,Pur SenChey,Kakab,8865846f0dfffff,973.11,42,40870.62,104.85308724605319,11.56098010396015
9358,Phnom Penh,Mean Chey,Chak Angrae Kraom,8865846105fffff,1688.89,56,94577.84000000001,104.94046805456959,11.501065349999443
9359,Phnom Penh,Mean Chey,Stueng Mean Chey,88658461a7fffff,1230.19,46,56588.740000000005,104.87207324036427,11.53177556559984
9360,Phnom Penh,Chraoy Chongvar,Preaek Ta Sek,8865846999fffff,1992.84,110,219212.4,104.89568592846022,11.652167696910382
9361,Phnom Penh,Dangkao,Cheung Aek,8865846067fffff,1768.44,48,84885.12,104.91008677636854,11.458207171252745
9362,Phnom Penh,Mean Chey,Stueng Mean Chey,8865846a9bfffff,3079.18,32,98533.76,104.87393914538319,11.540282584364553
9363,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f21fffff,770.43,40,30817.199999999997,104.84752904730229,11.588656569877758
9364,Phnom Penh,Chraoy Chongvar,Chrouy Changvar,8865846859fffff,4966.3,100,496630.0,104.94006558292979,11.578849719964877
9365,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468d7fffff,1069.7,112,119806.40000000001,104.86494143330182,11.597940139799949
9366,Phnom Penh,Dangkao,Prey Veaeng,88658460a9fffff,882.53,40,35301.2,104.83888008524326,11.464718922464398
9367,Phnom Penh,Saensokh,Khmuonh,88658468bbfffff,926.11,114,105576.54000000001,104.85801286325461,11.619406146354226
9368,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468c3fffff,1989.21,116,230748.36000000002,104.88778076060333,11.592211799322008
9369,Phnom Penh,Pur SenChey,Chaom Chau,88658461b1fffff,759.27,86,65297.22,104.85195228864927,11.518741406537488
9370,Phnom Penh,Saensokh,Phnom Penh Thmei,88658468ddfffff,2093.62,50,104681.0,104.87939889374964,11.5859033841293
9371,Phnom Penh,Pur SenChey,Boeng Thum,886584653bfffff,148.84,102,15181.68,104.74924765932508,11.46706903028926
9372,Phnom Penh,Pur SenChey,Kakab,8865846f1dfffff,857.31,56,48009.36,104.82471628749846,11.557382770520862
9373,Phnom Penh,Russey Keo,Ruessei Kaev,8865846817fffff,901.01,88,79288.88,104.9177661352753,11.603894595947134
9374,Phnom Penh,Dangkao,Spean Thma,886584603bfffff,2117.19,84,177843.96,104.87017736658285,11.450680271173685
9375,Phnom Penh,Chbar Ampov,Kbal Kaoh,8865847887fffff,374.55,42,15731.1,104.98900784891677,11.49767627625867
9376,Phnom Penh,Mean Chey,Chak Angrae Kraom,886584610dfffff,1475.81,60,88548.59999999999,104.93687825318095,11.494057959518392
9377,Phnom Penh,Chraoy Chongvar,Preaek Lieb,88658469ddfffff,2281.62,94,214472.28,104.91964250811054,11.635184685538768
9378,Phnom Penh,Praek Pnov,Kouk Roka,8865846d05fffff,2965.2,74,219424.8,104.8175672581078,11.62224657640586
9379,Phnom Penh,Mean Chey,Chak Angrae Leu,8865846123fffff,1182.34,118,139516.12,104.9304686798299,11.521684466785995
9380,Phnom Penh,Praek Pnov,Kouk Roka,8865846d55fffff,1000.99,44,44043.56,104.81005829363741,11.605067224762575
9381,Phnom Penh,Dangkao,Cheung Aek,886584602dfffff,2162.01,120,259441.2,104.91269111552772,11.465361585735993
9382,Phnom Penh,Saensokh,Phnom Penh Thmei,8865846f65fffff,1127.6,58,65400.799999999996,104.8721906728948,11.571440514899987
9383,Phnom Penh,Chraoy Chongvar,Bak Kaeng,886580d369fffff,657.93,58,38159.939999999995,104.91766131008923,11.718515959148702
9384,Phnom Penh,Chraoy Chongvar,Kaoh Dach,886584698dfffff,1122.83,78,87580.73999999999,104.924486943051,11.65909387259636
9385,Phnom Penh,Pur SenChey,Snaor,8865846c07fffff,550.46,74,40734.04,104.7787567157438,11.575770489490123
9386,Phnom Penh,Praek Pnov,Kouk Roka,8865846d59fffff,487.53,34,16576.02,104.80793674913373,11.591194620568693
9387,Phnom Penh,Pur SenChey,Kamboul,8865846ee5fffff,1026.52,110,112917.2,104.76852090397516,11.525378474602881
