n_gas_station_in_1km_to_2km,n_borey_in_3km_to_5km,n_pre_school_in_1km,address_line_2,n_atm_in_1km_to_2km,n_super_market_in_1km,n_resturant_in_1km_to_2km,h_id,n_atm_in_3km_to_5km,population,near_Phnom_Penh_Airport_in_km,n_pre_school_in_1km_to_2km,n_cafe_in_1km,near_Phsar_kandal_in_km,n_seven_eleven_in_1km_to_2km,n_university_in_2km_to_3km,n_atm_5km,n_atm_in_1km,near_AEON_Mall_3_in_km,n_university_in_3km_to_5km,price_per_m2
7,8,0,36,6,0,0,355,90,3972.0,11,4,0,6,2,0,102,0,15,9,1833.3333333333333
26,10,1,36,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1833.3333333333333
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1831.896551724138
9,16,10,28,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1831.501831501832
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1829.9881936245567
11,14,1,41,6,0,0,709,84,4051.0,4,5,3,7,1,19,114,0,12,54,1829.268292682927
20,17,2,98,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1828.8372093023256
1,5,0,70,0,0,0,396,12,2956.0,13,0,0,8,0,0,12,0,17,2,1828.231292517007
0,12,0,19,0,0,0,191,6,977.0,11,0,4,10,0,0,6,0,0,1,1826.2313226342003
12,5,2,72,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1822.9166666666667
4,5,0,71,0,0,0,570,12,851.0,4,0,0,10,0,0,12,0,14,6,1822.4722932651323
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1822.2222222222224
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1821.8958758902447
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1820.7282913165263
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1820.7282913165263
0,9,0,107,0,0,0,765,6,52.0,14,0,0,8,1,0,6,0,6,1,1820.7282913165263
33,17,5,95,54,1,2,461,712,15901.0,5,14,9,4,3,24,991,12,9,24,1818.1818181818185
20,17,2,98,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1816.6666666666667
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1814.2857142857144
4,22,0,69,0,0,0,230,0,531.0,7,1,1,9,1,1,0,0,4,3,1813.367965367965
11,14,2,78,6,0,0,295,649,5147.0,10,2,2,4,3,8,757,12,13,58,1813.3333333333333
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1812.5
27,25,1,41,36,3,0,446,539,16032.0,4,10,7,5,2,36,635,6,9,28,1812.5
21,11,0,52,432,13,47,456,186,16252.0,9,12,11,1,8,40,1027,208,10,46,1812.5
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1811.5942028985507
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1809.5238095238096
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1809.5238095238096
20,17,2,98,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1809.210526315789
4,16,0,27,0,0,0,201,0,2310.0,5,0,0,10,2,0,0,0,6,2,1807.3017408123792
24,9,8,78,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1805.555555555556
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1805.555555555556
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1805.555555555556
9,16,10,15,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1804.1635676782253
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1800.0904568068747
26,11,10,101,80,5,5,343,498,8037.0,8,12,12,3,3,38,949,18,11,42,1800.0
17,10,1,26,313,4,49,311,216,5351.0,10,5,6,1,7,10,973,115,10,64,1800.0
20,17,2,46,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1800.0
20,11,0,52,414,14,42,456,186,16252.0,9,12,10,1,6,40,1027,218,10,46,1800.0
16,12,1,52,24,0,0,346,129,4621.0,5,3,1,6,2,19,171,0,12,55,1800.0
20,11,0,52,414,14,42,456,186,16252.0,9,12,10,1,6,40,1027,218,10,46,1799.5
20,13,2,52,18,0,0,351,128,2884.0,5,1,2,6,3,20,158,0,12,54,1798.9417989417989
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1796.875
20,18,12,39,184,9,18,467,388,23239.0,8,26,12,3,5,24,985,36,6,62,1796.6101694915253
3,3,0,107,0,0,0,431,90,1701.0,14,0,2,5,2,1,90,0,8,6,1796.4071856287426
21,11,0,52,432,13,47,456,186,16252.0,9,12,11,1,8,40,1027,208,10,46,1793.4782608695652
21,11,0,52,432,13,47,456,186,16252.0,9,12,11,1,8,40,1027,208,10,46,1793.1712110046672
6,9,1,107,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1792.7170868347337
3,19,0,40,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1790.4761904761904
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1790.0
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1787.6059322033898
26,10,1,100,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1786.8675995694296
4,16,0,75,0,0,0,201,0,2310.0,5,0,0,10,2,0,0,0,6,2,1785.7142857142858
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1785.7142857142858
20,17,2,41,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1785.7142857142858
5,14,1,36,0,0,0,356,102,2904.0,10,3,0,6,0,2,108,0,15,10,1785.7142857142858
9,16,10,10,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1785.7142857142858
8,12,0,81,0,0,0,696,6,506.0,1,0,0,11,2,0,6,0,12,5,1785.7142857142856
4,11,0,81,0,0,0,698,6,1433.0,2,0,1,11,0,0,6,0,13,7,1785.7142857142856
24,9,8,100,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1782.608695652174
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1778.6561264822135
3,19,0,40,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1777.7777777777778
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1777.3892773892774
30,14,0,85,42,0,1,471,528,16637.0,7,11,1,5,6,11,606,0,5,68,1775.9562841530055
0,3,0,44,0,0,0,434,48,3829.0,13,2,0,6,0,0,54,0,5,4,1775.0
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1774.042950513539
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1771.8715393133998
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1770.516717325228
10,15,1,26,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1768.888888888889
10,15,1,26,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1766.6666666666667
16,28,1,98,18,2,0,733,159,12095.0,3,3,4,6,3,15,201,0,10,53,1764.7058823529412
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1759.1499409681228
1,3,0,39,0,0,0,713,6,2058.0,4,0,0,11,0,0,6,0,15,1,1756.7567567567569
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1755.8528428093646
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1754.5454545454545
20,11,0,52,414,14,42,456,186,16252.0,9,12,10,1,6,40,1027,218,10,46,1750.915750915751
6,9,1,44,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1750.7002801120448
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1750.0
9,16,10,29,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1750.0
24,9,8,100,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1748.9711934156378
20,18,12,29,184,9,18,467,388,23239.0,8,26,12,3,5,24,985,36,6,62,1748.4662576687117
20,17,2,41,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1746.031746031746
9,16,10,29,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1746.031746031746
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1746.031746031746
9,16,10,101,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1746.031746031746
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1744.7916666666667
24,15,6,57,66,3,1,457,722,5039.0,6,19,9,4,2,15,997,18,9,32,1744.186046511628
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1742.4242424242425
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1742.4242424242425
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1739.92673992674
26,10,1,21,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1739.1304347826087
5,9,2,21,0,0,0,399,60,2574.0,11,1,0,7,1,1,66,0,16,5,1736.024844720497
15,20,4,11,54,3,2,465,665,27697.0,8,17,6,4,4,13,901,18,5,61,1734.6938775510205
8,6,0,44,0,2,0,430,150,3952.0,13,2,3,5,2,0,156,0,6,10,1732.9545454545455
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1729.2490118577075
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1727.2727272727273
4,16,0,19,0,0,0,201,0,2310.0,5,0,0,10,2,0,0,0,6,2,1727.2727272727273
24,22,9,91,90,6,16,464,571,18375.0,9,21,12,3,5,10,925,30,5,59,1725.0
6,9,1,44,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1724.3243243243244
0,6,0,73,0,0,0,397,6,1716.0,12,1,0,9,2,1,6,0,18,2,1723.076923076923
24,9,8,78,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1722.2222222222222
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1722.2222222222222
21,14,2,52,24,0,0,346,138,4621.0,5,3,2,6,2,28,180,0,12,47,1722.2222222222222
5,7,0,107,0,0,0,429,66,3342.0,14,2,0,6,3,0,66,0,7,6,1721.5090256258916
14,9,6,52,285,12,25,481,156,28799.0,9,16,20,0,2,26,1021,264,9,51,1718.75
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1718.75
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1717.557251908397
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1717.032967032967
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1715.2658662092622
9,16,10,29,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1714.2857142857142
27,25,1,98,36,3,0,446,539,16032.0,4,10,7,5,2,36,635,6,9,28,1714.2857142857142
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1714.2857142857142
20,17,2,41,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1714.2857142857142
4,16,0,27,0,0,0,201,0,2310.0,5,0,0,10,2,0,0,0,6,2,1712.25937183384
2,6,0,70,0,0,0,396,12,2956.0,13,0,0,8,0,0,12,0,17,2,1711.9244391971663
6,9,1,44,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1711.9244391971663
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1709.4017094017097
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1708.3333333333333
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1708.0745341614906
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1708.0745341614906
17,10,1,26,313,4,49,311,216,5351.0,10,5,6,1,7,10,973,115,10,64,1706.3492063492065
30,14,0,85,42,0,1,471,528,16637.0,7,11,1,5,6,11,606,0,5,68,1706.0975609756097
20,17,2,41,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1704.7619047619048
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1700.6802721088436
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1700.6802721088436
13,10,2,52,12,0,0,346,128,4621.0,5,3,2,6,2,17,164,0,12,57,1700.0
19,13,2,52,12,0,0,346,128,4621.0,5,3,3,6,2,19,152,0,12,54,1700.0
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1700.0
5,6,0,26,309,0,75,310,310,2125.0,11,6,1,1,8,11,955,0,10,53,1700.0
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1700.0
32,16,0,85,30,0,1,471,482,16637.0,6,10,1,5,4,9,560,0,5,71,1693.1216931216932
24,22,9,101,90,6,16,464,571,18375.0,9,21,12,3,5,10,925,30,5,59,1692.4769400016926
9,16,10,31,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1692.3076923076924
21,14,2,52,24,0,0,346,131,4621.0,5,2,2,6,2,27,173,0,12,47,1691.3319238900635
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1689.97668997669
26,10,1,100,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1689.1891891891892
2,10,0,107,0,0,0,408,601,22.0,13,1,0,3,2,2,625,0,8,14,1688.3116883116884
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1685.3932584269662
18,19,0,11,36,0,5,477,529,24762.0,8,8,0,5,5,12,631,0,4,42,1683.1683168316831
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1681.159420289855
9,24,0,69,0,1,0,241,66,3259.0,7,0,2,8,0,1,66,0,3,11,1679.6536796536795
12,5,2,68,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1675.0
2,13,0,14,6,1,0,169,18,5303.0,12,0,1,7,0,0,24,0,3,2,1674.6031746031747
25,13,2,101,30,2,2,339,648,3083.0,7,21,6,5,3,38,752,12,12,47,1672.8971962616822
3,19,0,69,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1672.2408026755852
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1672.0171214553236
26,10,1,21,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1666.6666666666667
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1666.6666666666667
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1666.6666666666667
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1666.6666666666667
4,5,0,107,0,0,0,435,30,1099.0,14,2,0,6,3,1,30,0,7,2,1666.6666666666667
20,18,2,52,24,1,1,350,373,4023.0,5,14,5,5,4,45,451,0,11,25,1666.6666666666667
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1666.6666666666667
13,17,0,30,6,0,0,689,30,6724.0,1,2,4,9,2,6,36,0,11,19,1666.6666666666667
22,10,4,21,338,22,32,481,150,28799.0,9,17,15,0,5,14,1009,312,9,59,1666.6666666666667
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1666.6666666666667
4,13,0,38,12,0,0,294,496,991.0,11,3,3,4,1,3,556,6,13,20,1666.6666666666667
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1664.69893742621
9,16,10,29,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1662.5
24,9,8,100,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1660.22613424932
9,24,0,19,0,1,0,241,66,3259.0,7,0,2,8,0,1,66,0,3,11,1657.7540106951872
14,9,6,52,285,12,25,481,156,28799.0,9,16,20,0,2,26,1021,264,9,51,1655.5555555555557
21,11,0,52,432,13,47,456,186,16252.0,9,12,11,1,8,40,1027,208,10,46,1654.7619047619048
1,4,0,71,0,0,0,32,0,2626.0,11,0,1,12,0,0,0,0,19,0,1651.5151515151515
4,16,0,69,0,0,0,201,0,2310.0,5,0,0,10,2,0,0,0,6,2,1650.7936507936508
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1650.7936507936508
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1650.0
14,10,3,52,335,10,36,311,204,5351.0,10,4,13,1,6,10,997,157,10,66,1650.0
0,15,0,19,0,0,0,191,6,977.0,11,0,0,9,0,0,6,0,0,1,1650.0
19,25,0,11,30,0,6,184,413,24682.0,8,7,0,5,4,10,503,0,4,30,1649.3055555555557
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1649.1841491841492
20,18,12,29,184,9,18,467,388,23239.0,8,26,12,3,5,24,985,36,6,62,1648.148148148148
17,10,1,26,313,4,49,311,216,5351.0,10,5,6,1,7,10,973,115,10,64,1646.470588235294
26,10,1,21,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1645.962732919255
2,7,0,68,0,0,0,422,0,3141.0,16,0,0,7,0,0,0,0,9,0,1645.8333333333333
10,15,1,26,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1645.8333333333333
24,22,9,3,90,6,16,464,571,18375.0,9,21,12,3,5,10,925,30,5,59,1645.8333333333333
1,2,0,19,0,0,0,96,0,277.0,12,0,0,12,0,0,0,0,2,0,1645.7912457912455
9,24,0,27,0,1,0,241,66,3259.0,7,0,2,8,0,1,66,0,3,11,1645.5696202531649
6,8,1,44,0,2,0,430,168,3952.0,13,3,6,5,2,0,174,0,6,10,1644.3701226309922
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1642.857142857143
0,6,0,107,0,0,0,767,6,490.0,14,0,0,7,1,0,6,0,6,2,1640.2714932126696
3,16,0,69,0,0,0,233,0,1076.0,9,1,0,10,0,0,0,0,2,1,1637.1681415929204
3,14,0,14,6,0,0,165,30,8431.0,11,0,0,7,0,0,36,0,2,3,1636.904761904762
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1636.3636363636365
7,16,0,21,0,0,0,330,48,5723.0,9,2,4,8,2,1,48,0,16,6,1633.6633663366338
6,9,1,44,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1633.3333333333333
21,11,0,52,432,13,47,456,186,16252.0,9,12,11,1,8,40,1027,208,10,46,1633.3333333333333
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1630.4347826086955
10,15,1,70,179,2,39,296,405,11327.0,10,3,4,2,1,7,931,18,11,71,1630.4347826086955
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1630.4347826086955
9,16,10,11,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1630.4347826086955
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1630.3030303030305
1,4,0,69,0,0,0,115,0,391.0,12,0,0,12,1,0,0,0,2,0,1625.4499013119705
4,7,0,68,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1625.0
6,9,1,22,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1625.0
14,9,6,53,304,12,24,481,150,28799.0,9,15,20,0,1,17,1015,215,9,60,1625.0
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1625.0
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1623.3766233766232
4,7,0,68,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1619.047619047619
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1616.1616161616162
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1615.3846153846157
4,7,0,44,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1613.7040714995037
4,2,0,68,0,0,0,423,6,3164.0,15,1,0,6,1,0,6,0,8,1,1612.9032258064517
16,19,3,85,30,4,5,477,606,24762.0,8,11,5,4,3,11,756,18,5,60,1611.7511520737328
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1611.111111111111
11,10,1,52,0,0,0,347,78,3707.0,5,3,0,7,1,4,96,0,13,63,1611.111111111111
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1609.260304912479
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1607.200257152041
20,10,0,70,339,2,56,307,222,2841.0,10,5,7,1,7,11,973,83,10,63,1607.142857142857
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1607.142857142857
7,7,0,44,0,2,0,430,156,3952.0,13,3,3,5,2,0,162,0,6,10,1606.805293005671
24,9,8,100,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1604.5548654244308
9,24,0,19,0,1,0,241,66,3259.0,7,0,2,8,0,1,66,0,3,11,1604.27807486631
12,5,2,44,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1602.8329139875127
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1601.1644832605532
4,7,0,68,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1600.9852216748768
24,9,8,78,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1600.0
20,29,2,46,36,0,0,733,267,12095.0,3,3,4,6,2,29,321,0,9,43,1600.0
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1600.0
12,5,2,68,6,0,0,181,168,8223.0,12,1,2,5,2,0,174,0,5,9,1600.0
6,9,1,44,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1600.0
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1598.9304812834223
24,9,8,78,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1597.2222222222222
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1596.6386554621847
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1594.2028985507247
27,25,1,35,36,3,0,446,539,16032.0,4,10,7,5,2,36,635,6,9,28,1593.75
9,24,0,19,0,1,0,241,66,3259.0,7,0,2,8,0,1,66,0,3,11,1593.4065934065934
4,7,0,22,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1590.0
9,24,0,19,0,1,0,241,66,3259.0,7,0,2,8,0,1,66,0,3,11,1587.957497048406
17,10,1,70,313,4,49,311,216,5351.0,10,5,6,1,7,10,973,115,10,64,1587.5
0,8,0,72,0,0,0,199,6,74.0,14,0,0,8,1,0,6,0,5,1,1587.3015873015872
20,11,0,52,414,14,42,456,186,16252.0,9,12,10,1,6,40,1027,218,10,46,1587.2936507936508
0,7,0,0,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1586.5384615384614
3,19,0,75,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1584.5410628019324
20,18,12,39,184,9,18,467,388,23239.0,8,26,12,3,5,24,985,36,6,62,1583.3333333333333
6,25,1,27,0,0,0,245,72,3381.0,8,0,2,7,0,0,72,0,3,11,1583.3333333333333
20,11,0,52,414,14,42,456,186,16252.0,9,12,10,1,6,40,1027,218,10,46,1583.1666666666667
4,7,0,107,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1578.813343519226
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1574.074074074074
26,10,1,36,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1574.074074074074
10,15,1,70,134,2,32,296,405,11327.0,10,3,3,2,1,7,931,18,11,70,1571.9063545150502
19,18,1,46,18,1,0,443,522,15646.0,4,9,3,5,3,43,606,12,8,42,1571.428571428571
21,11,0,52,432,13,47,456,186,16252.0,9,12,11,1,8,40,1027,208,10,46,1571.428571428571
26,10,1,21,91,0,4,297,410,29575.0,9,14,0,3,3,36,937,18,11,51,1571.428571428571
9,16,10,28,206,13,34,482,175,7658.0,10,16,14,2,8,11,973,84,7,54,1569.2307692307693
5,8,0,44,0,2,0,432,168,4083.0,13,4,4,5,2,1,168,0,7,9,1568.6274509803925
0,6,0,73,0,0,0,373,6,107.0,13,1,0,9,0,1,6,0,18,2,1568.05
24,9,8,78,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1567.1641791044776
20,17,2,41,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1565.2173913043478
7,10,1,21,6,0,0,359,135,5598.0,11,3,0,5,0,0,153,0,14,11,1564.625850340136
24,22,9,28,90,6,16,464,571,18375.0,9,21,12,3,5,10,925,30,5,59,1562.5
24,9,8,78,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1562.5
20,18,12,81,184,9,18,467,388,23239.0,8,26,12,3,5,24,985,36,6,62,1560.9375
20,17,2,35,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1558.6744639376218
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1557.9710144927535
0,6,0,70,0,0,0,385,0,5.0,15,0,0,11,0,0,0,0,21,0,1557.9710144927535
0,7,0,70,0,0,0,367,0,1785.0,14,0,0,10,2,0,0,0,19,2,1556.8181818181818
6,9,1,44,0,0,1,177,480,11754.0,11,4,0,4,1,5,576,0,5,18,1556.451612903226
6,7,0,44,0,2,0,432,162,4083.0,13,4,5,5,2,1,162,0,7,8,1555.5555555555557
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1554.4887368564266
24,9,8,21,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1550.802139037433
0,6,0,73,0,0,0,397,6,1716.0,12,1,0,9,2,1,6,0,18,2,1550.0
4,7,0,22,0,0,0,429,66,3342.0,13,3,1,6,3,0,66,0,6,6,1549.1452991452993
12,17,0,15,24,0,1,176,354,9638.0,10,5,0,5,2,2,408,0,4,27,1548.9130434782608
20,17,2,41,54,3,0,449,761,23197.0,5,13,3,4,4,54,985,12,7,34,1548.9130434782608
3,19,0,19,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1548.9130434782608
3,19,0,27,0,0,0,174,0,1551.0,10,0,0,10,0,0,0,0,1,1,1548.9130434782608
24,9,8,100,62,5,2,343,690,8037.0,8,16,10,3,1,47,895,12,11,38,1547.6190476190477
