latitude,longitude,population,n_cafe_in_1km_to_2km,n_cafe_in_2km_to_3km,n_cafe_in_3km_to_5km,n_gas_station_in_1km_to_2km,n_gas_station_in_2km_to_3km,n_gas_station_in_3km_to_5km,n_hospital_in_2km_to_3km,n_hospital_in_3km_to_5km,n_hotel_in_3km_to_5km,n_mart_in_2km_to_3km,n_mart_in_3km_to_5km,n_pre_school_in_3km_to_5km,n_secondary_school_in_1km_to_2km,n_secondary_school_in_3km_to_5km,n_primary_school_in_2km_to_3km,n_primary_school_in_3km_to_5km,n_university_in_3km_to_5km,n_resturant_in_3km_to_5km,n_super_market_in_2km_to_3km,n_super_market_in_3km_to_5km,n_atm_in_2km_to_3km,n_atm_in_3km_to_5km,mean,median,max,min,category_name_Business,category_name_CommercialShophouse,category_name_Condo,category_name_Factory,category_name_Flat,category_name_Food/Hospitality,category_name_Hotel,category_name_House,category_name_Land,category_name_Land/Development,category_name_Offices,category_name_Penthouse,category_name_Retail,category_name_Retreat,category_name_ServicedApartment,category_name_Shophouse,category_name_Studio,category_name_Terrace,category_name_Twin Villa,category_name_Unit,category_name_Villa,category_name_Warehouse,category_name_condo,category_name_other,category_name_project,category_name_residential,price_per_m2
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2376,2000,6000,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456.140350877193
11,104,8037,14,45,81,24,35,66,24,70,67,13,64,37,12,38,12,35,38,96,11,52,29,120,2139,1834,5138,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1456.043956043956
11,104,4083,3,11,58,7,3,31,2,30,39,2,34,37,2,29,3,17,11,57,3,35,1,56,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1455.5256064690027
11,104,1785,1,2,6,0,1,12,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,0,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455.0
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1454.5454545454545
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2730,2129,8500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453.4883720930231
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,1008,1028,2470,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452.0703346568348
11,104,12487,2,7,62,1,14,45,1,15,10,2,14,33,2,25,3,17,10,16,2,22,0,19,2358,2470,3702,279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1451.219512195122
11,104,29575,25,50,67,26,29,68,34,61,43,27,58,46,12,35,18,29,51,57,27,43,73,75,2145,2022,5803,1050,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2022,1458,6321,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1450.0
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1448.6486486486488
11,104,888,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1688,5921,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1448.2758620689656
11,104,3626,13,24,59,26,23,82,5,26,8,3,34,27,7,24,20,34,41,3,8,22,6,31,2421,2050,6363,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1447.9638009049777
11,104,10596,1,5,21,5,9,29,0,2,8,0,0,5,0,7,6,13,5,0,2,4,0,1,1226,1312,1506,698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.578231292517
11,104,4318,17,25,90,7,21,62,31,59,18,23,52,61,7,35,8,33,61,25,23,44,58,52,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445.0
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2523,1444,5000,1125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.4444444444443
11,104,13220,28,41,94,25,38,76,48,49,68,17,66,57,9,39,18,42,37,104,19,62,55,106,2376,2000,6000,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.4444444444443
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,2471,2289,5212,233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.4444444444443
11,104,11327,25,37,81,14,31,65,37,55,19,25,54,53,7,31,10,36,62,26,26,43,65,47,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.368993037867
11,104,8037,22,41,84,26,47,62,37,65,66,15,68,44,8,38,15,42,42,101,14,57,44,112,2376,2000,6000,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442.3076923076924
11,104,8037,14,45,81,24,35,66,24,70,67,13,64,37,12,38,12,35,38,96,11,52,29,120,2139,1834,5138,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1441.717791411043
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,1707,1460,4625,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1440.2173913043478
11,104,3626,12,29,59,21,32,81,4,26,7,4,35,27,8,24,19,32,42,1,7,24,7,30,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1439.969604863222
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,870,844,3750,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1437.7289377289376
11,104,1785,1,2,6,0,1,12,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,0,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1437.5
11,104,4621,9,21,58,21,19,78,3,16,11,4,29,28,2,20,16,32,47,0,11,18,3,24,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1437.125748502994
11,104,11327,19,29,86,10,26,71,24,67,22,22,58,60,9,35,6,37,70,29,27,47,70,60,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436.1140443505808
11,104,13796,49,24,74,27,22,72,49,25,28,29,39,26,16,26,18,29,59,47,27,22,66,69,2945,2878,6465,254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435.8974358974358
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.8731443994602
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,1932,1849,3913,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.47711927982
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,2049,1991,5972,203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431.111111111111
11,104,1785,1,2,6,0,1,12,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,0,2047,1754,6461,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1430.763488574628
11,104,3373,2,0,14,2,0,23,0,0,0,0,3,6,0,8,2,2,2,0,0,1,0,4,1084,944,2323,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1429.951690821256
11,104,16637,13,32,86,30,26,64,6,87,37,20,47,44,9,37,19,38,68,34,9,53,6,81,2094,1771,3854,1078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,3373,1,0,15,2,0,23,0,0,0,0,2,6,0,5,1,2,2,0,0,1,0,3,1673,1559,2713,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1428.571428571429
11,104,24762,21,27,89,15,33,68,13,85,52,20,52,36,11,42,23,36,63,59,10,57,13,100,2022,1458,6321,600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,3373,0,1,15,3,0,21,0,0,0,0,2,6,0,5,1,2,2,0,0,1,0,2,1673,1559,2713,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1428.571428571429
11,104,29015,34,54,97,40,46,82,36,45,81,23,56,48,10,46,22,38,27,102,43,50,56,105,2794,2816,4716,1300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,11327,19,29,86,10,26,71,24,67,22,22,58,60,9,35,6,37,70,29,27,47,70,60,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,1794,1875,3333,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,8037,14,45,81,24,35,66,24,70,67,13,64,37,12,38,12,35,38,96,11,52,29,120,1909,1661,5347,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2867,2500,6000,546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2022,1458,6321,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,8431,3,9,45,4,6,44,0,7,5,0,7,21,2,17,2,17,4,5,0,13,0,9,2358,2470,3702,279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428.571428571429
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1428.571428571429
11,104,4251,14,37,92,34,30,75,15,81,69,18,63,33,10,38,13,42,35,96,9,56,22,132,2376,2000,6000,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1425.7294429708222
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,3009,2815,6428,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425.0
11,104,26248,5,16,74,17,22,81,6,49,15,4,44,39,2,30,17,41,72,11,7,33,5,41,2860,2692,5000,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1425.0
11,104,15107,30,43,104,38,40,76,54,31,63,43,42,60,15,39,24,38,28,83,29,53,76,81,2376,2000,6000,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424.7311827956987
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,2377,2103,6435,457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424.2424242424242
11,104,22376,18,23,76,12,23,54,9,75,43,8,53,33,8,35,13,26,29,48,8,49,12,78,1932,1849,3913,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.0526315789473
11,104,11754,10,36,56,6,14,42,9,61,55,7,53,29,4,27,5,23,18,67,10,53,16,91,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1420.4545454545455
11,104,39519,57,53,52,26,36,85,14,4,8,27,17,28,21,23,14,37,34,4,17,25,31,16,2202,1844,5673,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419.047619047619
11,104,39519,57,53,52,26,36,85,14,4,8,27,17,28,21,23,14,37,34,4,17,25,31,16,2202,1844,5673,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419.047619047619
11,104,27697,22,39,92,23,27,76,42,57,75,27,49,31,8,32,20,40,70,88,25,51,34,116,2022,1458,6321,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418.4397163120568
11,104,1551,2,3,11,3,1,28,0,0,0,0,0,0,1,3,0,2,1,0,0,2,0,0,1622,1497,4296,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1418.1818181818182
11,104,27697,30,34,83,18,25,69,49,43,62,24,45,27,9,25,20,38,65,83,20,41,39,104,3614,3925,6250,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1417.3228346456692
11,104,11754,10,36,56,6,14,42,9,61,55,7,53,29,4,27,5,23,18,67,10,53,16,91,1220,1230,2922,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1416.6666666666667
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2066,1888,6222,195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416.6666666666667
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1416.6666666666667
11,104,1785,1,2,6,0,1,12,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,0,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.0
11,104,20882,25,66,85,39,47,74,50,25,72,31,47,48,13,41,20,39,23,91,44,48,71,86,3291,3134,4929,1414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.3094841930117
11,104,28799,35,40,71,14,40,82,21,10,8,34,27,49,16,31,23,30,51,9,18,27,26,26,2459,1625,6111,1160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.764705882353
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,1106,731,3860,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.44776119403
11,104,13796,49,26,76,24,27,73,46,24,21,30,36,26,18,26,17,33,57,36,28,22,70,59,2945,2878,6465,254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410.2564102564102
11,104,11327,19,29,86,10,26,71,24,67,22,22,58,60,9,35,6,37,70,29,27,47,70,60,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1409.090909090909
11,104,11754,9,22,56,5,9,31,2,44,38,3,42,40,1,29,4,18,17,58,4,43,6,68,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1407.4074074074074
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,1556,1208,6333,436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.25
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2022,1458,6321,600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.25
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1406.25
11,104,2310,2,0,15,4,2,28,0,1,3,0,0,1,0,4,3,9,2,0,0,3,0,0,1622,1497,4296,119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.25
11,104,6959,13,14,38,12,19,67,5,6,7,1,21,29,6,24,19,36,56,2,5,15,2,14,1974,1688,5921,380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406.25
11,104,23239,36,37,85,20,35,76,49,22,47,30,38,33,14,22,21,35,62,68,29,35,59,83,2376,2000,6000,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405.4054054054054
11,104,5029,7,27,79,7,17,50,17,75,27,27,48,49,3,39,7,29,46,31,24,45,74,73,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1405.0
11,104,18149,53,37,70,28,30,85,22,10,6,25,26,38,25,27,23,35,61,3,19,22,64,24,3009,2815,6428,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403.7057832678272
11,104,8431,3,9,45,4,6,44,0,7,5,0,7,21,2,17,2,17,4,5,0,13,0,9,2358,2470,3702,279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403.508771929825
11,104,16032,14,21,107,27,29,112,7,67,27,19,43,43,6,38,23,42,28,23,11,49,9,89,2421,2050,6363,398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403.061224489796
11,104,1785,1,2,6,0,1,12,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,0,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402.9850746268658
11,104,16252,31,45,77,21,26,82,23,21,9,39,27,44,22,30,20,28,46,8,26,30,27,31,2955,2986,5555,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1402.9850746268658
11,104,1551,2,3,11,3,1,28,0,0,0,0,0,0,1,3,0,2,1,0,0,2,0,0,1494,1363,3710,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402.7149321266968
11,104,36545,25,51,70,26,34,66,36,60,41,29,57,47,11,34,17,30,50,56,27,43,81,70,2226,1856,5625,905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.8691588785048
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1400.5602240896358
11,104,8223,9,7,50,12,5,31,0,19,17,1,18,32,5,22,3,13,9,22,1,28,0,28,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1400.5602240896358
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,1827,1107,4375,325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0
11,104,16252,33,44,76,20,26,82,22,21,9,38,27,46,22,32,20,28,46,8,25,29,27,31,2817,2113,6222,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1400.0
11,104,4621,8,18,58,10,28,79,1,16,10,5,25,31,1,21,9,34,57,3,12,16,5,24,2066,1888,6222,195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0
11,104,2310,2,0,15,4,2,28,0,1,3,0,0,1,0,4,3,9,2,0,0,3,0,0,1494,1363,3710,125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,2047,1754,6461,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1400.0
11,104,25191,52,66,52,35,47,63,28,6,14,39,18,29,21,28,28,32,33,3,39,25,93,21,2202,1844,5673,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0
11,104,23239,46,43,73,28,36,71,41,16,28,37,28,32,23,27,22,37,58,41,33,28,72,54,2730,2129,8500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0
11,104,4237,1,5,58,6,9,56,0,14,3,0,22,27,2,21,4,36,20,7,1,23,0,19,1494,1363,3710,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1398.6013986013986
11,104,3342,8,4,36,4,10,20,0,6,10,1,5,13,1,8,3,7,6,9,0,9,0,11,2377,2103,6435,457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.8494623655913
11,104,5351,27,37,87,17,26,63,54,30,15,17,53,60,14,32,10,33,64,16,26,34,47,36,2047,1754,6461,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.8494623655913
11,104,18375,31,33,82,24,26,70,45,53,65,23,48,19,11,28,18,28,59,83,21,38,39,109,2945,2878,6465,254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397.175439921456
11,104,1716,0,1,13,0,3,19,0,0,0,0,0,6,0,4,2,1,2,0,0,0,0,1,1858,1709,5252,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1396.6480446927374
11,104,499,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,287,1984,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1395.0
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2867,2500,6000,546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.7368421052631
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,2867,2500,6000,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.7368421052631
11,104,2310,2,0,15,4,2,28,0,1,3,0,0,1,0,4,3,9,2,0,0,3,0,0,1494,1363,3710,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1392.857142857143
11,104,3259,2,2,42,9,6,42,0,5,2,0,6,15,1,17,5,21,11,7,0,13,0,11,1145,960,2258,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1392.4050632911392
11,104,29575,25,50,67,26,29,68,34,61,43,27,58,46,12,35,18,29,51,57,27,43,73,75,2139,1834,5138,783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390.4761904761904
11,104,13220,19,32,99,38,31,80,24,72,72,17,67,41,9,41,17,45,38,98,11,57,28,128,2376,2000,6000,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1390.0
11,104,16637,13,32,86,30,26,64,6,87,37,20,47,44,9,37,19,38,68,34,9,53,6,81,2269,1833,6400,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1388.888888888889
11,104,5105,2,9,36,10,18,47,0,7,8,1,7,15,4,13,4,25,35,0,4,12,0,7,1974,1688,5921,380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388.888888888889
11,104,8037,14,45,81,24,35,66,24,70,67,13,64,37,12,38,12,35,38,96,11,52,29,120,2139,1834,5138,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1388.888888888889
11,104,29575,25,50,67,26,29,68,34,61,43,27,58,46,12,35,18,29,51,57,27,43,73,75,2100,1739,4658,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1388.888888888889
11,104,3342,8,4,36,4,10,20,0,6,10,1,5,13,1,8,3,7,6,9,0,9,0,11,2377,2103,6435,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1387.12745719721
11,104,7658,32,49,62,9,53,57,44,22,12,29,32,27,16,34,15,31,54,4,30,20,89,33,1590,1319,5468,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386.138613861386
11,104,23197,21,35,125,20,43,100,27,74,88,22,61,61,10,49,24,48,34,117,18,76,20,148,1707,1460,4625,300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385.8695652173913
