Koh_Norea_5_10km,Phsar_Chas_nearest,Phsar_kandal_nearest,address_line_2,address_locality,h_id_price_min,n_atm_in_1km_to_2km,n_atm_in_3km_to_5km,n_university_in_1km_to_2km,n_university_in_2km_to_3km,price_per_m2
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,16.0,0.0,1.0,1939.73
0.0,0.0,0.0,76.0,3.0,82.58,0.0,0.0,0.0,0.0,272.94
0.0,0.0,0.0,65.0,1.0,174.47,0.0,0.0,0.0,0.0,642.6
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,451.34
1.0,0.0,0.0,71.0,9.0,506.86,24.0,406.0,6.0,6.0,2408.19
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,173.64
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,74.76
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,1.0,0.0,1778.32
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,150.72
0.0,0.0,0.0,34.0,10.0,765.17,0.0,0.0,0.0,0.0,1161.82
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,199.75
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1049.19
1.0,0.0,0.0,1.0,11.0,2380.29,42.0,379.0,35.0,26.0,4236.22
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,1.0,1495.91
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,0.0,495.09
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,321.46
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,967.8
0.0,0.0,0.0,45.0,10.0,1492.51,4.0,86.0,0.0,5.0,3072.5
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1281.31
0.0,0.0,0.0,79.0,9.0,455.39,0.0,0.0,0.0,0.0,834.3
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,237.0
0.0,0.0,0.0,24.0,8.0,540.57,4.0,20.0,0.0,6.0,2156.85
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1185.89
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,677.22
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,78.89
1.0,0.0,0.0,88.0,9.0,1427.43,73.0,305.0,32.0,27.0,2222.42
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,139.28
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,745.12
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,176.76
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,1.0,0.0,1572.07
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,183.56
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,36.0,1.0,1.0,2593.99
0.0,0.0,0.0,63.0,2.0,465.53,0.0,4.0,0.0,1.0,1806.13
0.0,0.0,0.0,34.0,10.0,765.17,0.0,0.0,0.0,0.0,1185.78
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1697.87
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1081.92
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,439.94
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,0.0,0.0,1559.46
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,368.57
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,195.74
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,224.55
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,234.16
0.0,0.0,0.0,27.0,2.0,33.42,0.0,4.0,0.0,1.0,178.33
0.0,0.0,0.0,66.0,2.0,241.3,0.0,4.0,0.0,1.0,625.83
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,389.38
0.0,0.0,0.0,30.0,9.0,857.44,0.0,72.0,0.0,3.0,1297.01
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,627.23
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,751.67
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,262.3
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,32.0,0.0,4.0,2445.2
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,431.18
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,216.03
0.0,0.0,0.0,29.0,10.0,491.0,0.0,20.0,0.0,0.0,1275.75
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,178.49
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,386.11
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,159.34
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,107.9
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,360.35
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,561.66
1.0,0.0,0.0,17.0,3.0,220.55,0.0,4.0,0.0,0.0,589.27
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1143.77
1.0,0.0,0.0,22.0,2.0,1194.79,60.0,270.0,1.0,7.0,2477.52
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,92.8
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,24.0,0.0,1.0,2578.71
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,453.24
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,1.0,502.08
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,158.71
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,357.19
1.0,0.0,0.0,22.0,2.0,1194.79,32.0,371.0,2.0,7.0,2398.56
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,119.83
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,1.0,0.0,1011.59
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,92.0
1.0,0.0,0.0,28.0,1.0,196.17,0.0,4.0,0.0,0.0,567.86
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,539.32
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,20.0,0.0,1.0,2222.73
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,16.0,0.0,1.0,2368.19
1.0,0.0,0.0,78.0,5.0,1549.48,4.0,216.0,6.0,5.0,3368.3
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,68.0,4.0,5.0,2692.75
0.0,0.0,0.0,79.0,9.0,455.39,0.0,0.0,0.0,0.0,737.3
0.0,0.0,0.0,37.0,1.0,1074.98,64.0,272.0,3.0,11.0,2265.3
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1792.8
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,201.23
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,199.15
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,562.39
0.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,444.88
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1119.75
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,195.61
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,155.72
0.0,0.0,0.0,27.0,2.0,33.42,0.0,8.0,0.0,1.0,222.53
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,558.49
0.0,0.0,0.0,66.0,2.0,241.3,0.0,28.0,2.0,1.0,728.54
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,20.0,1.0,4.0,2475.74
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,44.0,0.0,4.0,2522.18
1.0,0.0,0.0,17.0,3.0,220.55,0.0,44.0,1.0,0.0,685.82
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,441.68
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,52.0,0.0,0.0,1671.95
0.0,0.0,0.0,45.0,10.0,1492.51,0.0,20.0,1.0,5.0,2503.33
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,566.74
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,221.5
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,4.0,0.0,1.0,1414.69
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,281.43
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,162.13
0.0,0.0,0.0,45.0,10.0,1492.51,4.0,82.0,1.0,13.0,2768.64
1.0,0.0,0.0,88.0,9.0,1427.43,42.0,375.0,34.0,27.0,2082.64
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,428.71
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,344.26
1.0,0.0,0.0,78.0,5.0,1549.48,4.0,84.0,4.0,8.0,2582.62
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,645.2
0.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,1.0,0.0,736.82
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,141.68
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,758.96
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,705.38
0.0,0.0,0.0,80.0,3.0,45.52,0.0,0.0,0.0,0.0,221.55
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,48.0,0.0,1.0,1570.89
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,190.6
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,695.58
0.0,0.0,0.0,29.0,10.0,491.0,0.0,20.0,0.0,0.0,1163.33
1.0,0.0,0.0,66.0,2.0,241.3,4.0,56.0,2.0,1.0,699.71
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,915.35
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,1.0,1696.46
0.0,0.0,0.0,66.0,2.0,241.3,0.0,0.0,0.0,0.0,561.32
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,514.27
0.0,0.0,0.0,34.0,10.0,765.17,0.0,4.0,0.0,0.0,1297.89
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,230.67
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,575.82
1.0,0.0,0.0,86.0,10.0,925.25,36.0,475.0,51.0,27.0,3193.3
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,119.86
0.0,0.0,0.0,37.0,1.0,1074.98,0.0,72.0,0.0,0.0,1549.96
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1763.85
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,193.27
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,214.5
0.0,0.0,0.0,65.0,1.0,174.47,4.0,8.0,0.0,0.0,661.29
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,729.62
1.0,0.0,0.0,86.0,10.0,925.25,40.0,476.0,39.0,38.0,3199.85
0.0,0.0,0.0,61.0,1.0,351.44,0.0,4.0,1.0,0.0,734.83
0.0,0.0,0.0,29.0,10.0,491.0,0.0,4.0,0.0,0.0,1126.02
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,205.67
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,163.76
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,1.0,413.32
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,1.0,0.0,1480.19
0.0,0.0,0.0,24.0,8.0,540.57,0.0,8.0,0.0,0.0,2054.83
1.0,0.0,0.0,78.0,5.0,1549.48,8.0,203.0,5.0,7.0,3111.74
0.0,0.0,0.0,63.0,2.0,465.53,0.0,40.0,0.0,2.0,2053.81
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,479.75
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,196.9
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,167.31
1.0,0.0,0.0,86.0,10.0,925.25,20.0,351.0,36.0,29.0,3124.34
1.0,0.0,0.0,84.0,11.0,2783.48,32.0,466.0,42.0,23.0,3491.15
0.0,0.0,0.0,69.0,3.0,68.37,0.0,0.0,0.0,0.0,258.83
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,711.39
0.0,0.0,0.0,74.0,8.0,90.23,0.0,4.0,0.0,0.0,445.51
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,188.28
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1607.28
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,109.0,2.0,7.0,1805.94
1.0,0.0,0.0,86.0,10.0,925.25,44.0,474.0,38.0,17.0,3357.17
1.0,0.0,0.0,23.0,3.0,1049.67,0.0,132.0,3.0,6.0,1815.03
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,487.73
0.0,0.0,0.0,72.0,3.0,427.57,0.0,0.0,0.0,0.0,722.58
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,598.27
0.0,0.0,0.0,27.0,2.0,33.42,0.0,4.0,0.0,1.0,206.59
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,445.14
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,1.0,1853.16
0.0,0.0,0.0,81.0,0.0,2390.44,268.0,118.0,12.0,13.0,6212.91
0.0,0.0,0.0,62.0,3.0,71.67,0.0,0.0,0.0,0.0,287.55
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,580.71
1.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,1.0,591.28
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,756.21
0.0,0.0,0.0,12.0,5.0,1128.26,0.0,96.0,0.0,0.0,2508.8
0.0,0.0,0.0,29.0,10.0,491.0,0.0,4.0,0.0,0.0,983.27
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,4.0,0.0,0.0,1784.45
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,994.2
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,262.63
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,166.19
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,237.03
0.0,0.0,0.0,58.0,6.0,25.94,0.0,0.0,0.0,0.0,161.1
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,190.72
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,114.07
0.0,0.0,0.0,34.0,10.0,765.17,0.0,20.0,0.0,1.0,1352.5
0.0,0.0,0.0,37.0,1.0,1074.98,4.0,120.0,0.0,0.0,1649.33
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,226.77
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,92.75
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,848.96
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,902.19
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,222.65
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,235.69
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,176.99
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,319.98
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,872.88
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,795.37
1.0,0.0,0.0,27.0,2.0,33.42,0.0,36.0,0.0,2.0,292.52
1.0,0.0,0.0,45.0,10.0,1492.51,24.0,267.0,22.0,40.0,3048.7
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,502.82
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,922.09
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,906.07
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1298.86
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,469.61
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,683.24
0.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,1.0,0.0,773.81
0.0,0.0,0.0,93.0,1.0,715.18,0.0,20.0,0.0,1.0,1012.27
1.0,0.0,0.0,28.0,1.0,196.17,0.0,4.0,0.0,0.0,521.08
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,393.3
1.0,0.0,0.0,15.0,8.0,1009.91,0.0,24.0,0.0,2.0,1866.63
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,435.24
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,483.73
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,0.0,0.0,384.95
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,245.16
0.0,0.0,0.0,34.0,10.0,765.17,0.0,8.0,0.0,0.0,1247.25
1.0,0.0,0.0,2.0,11.0,2816.67,36.0,459.0,44.0,21.0,3949.56
1.0,0.0,0.0,88.0,9.0,1427.43,81.0,212.0,21.0,41.0,2257.26
1.0,0.0,0.0,86.0,10.0,925.25,28.0,476.0,55.0,26.0,3245.75
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,225.51
1.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,1.0,781.27
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,306.21
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,195.06
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,217.95
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,393.9
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,267.57
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,171.79
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,254.16
0.0,0.0,0.0,24.0,8.0,540.57,0.0,32.0,4.0,5.0,2322.97
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,436.17
1.0,0.0,0.0,22.0,2.0,1194.79,4.0,317.0,0.0,1.0,1966.74
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,260.6
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,176.49
1.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,416.36
1.0,0.0,0.0,28.0,1.0,196.17,0.0,0.0,1.0,0.0,604.54
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,190.57
0.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,0.0,1.0,853.42
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1035.16
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,924.46
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1235.7
0.0,0.0,0.0,70.0,3.0,64.23,0.0,0.0,0.0,0.0,185.36
0.0,0.0,0.0,82.0,8.0,99.63,0.0,4.0,0.0,0.0,448.44
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,0.0,1822.85
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,419.73
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,24.0,0.0,2.0,1937.48
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,0.0,1698.74
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,170.58
1.0,0.0,0.0,86.0,10.0,925.25,12.0,80.0,11.0,17.0,2587.75
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,532.85
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,443.89
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,181.01
0.0,0.0,0.0,66.0,2.0,241.3,0.0,40.0,1.0,1.0,685.72
1.0,0.0,0.0,86.0,10.0,925.25,8.0,68.0,9.0,14.0,2344.08
1.0,0.0,0.0,15.0,8.0,1009.91,0.0,8.0,0.0,1.0,1796.7
1.0,0.0,0.0,78.0,5.0,1549.48,20.0,442.0,10.0,17.0,3442.93
1.0,0.0,0.0,71.0,9.0,506.86,4.0,357.0,2.0,7.0,2244.01
1.0,0.0,0.0,88.0,9.0,1427.43,75.0,297.0,27.0,32.0,2235.35
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,531.12
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,227.88
0.0,0.0,0.0,61.0,1.0,351.44,0.0,4.0,0.0,0.0,826.07
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,657.23
1.0,0.0,0.0,86.0,10.0,925.25,12.0,192.0,14.0,38.0,2936.51
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,638.87
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,214.29
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,214.81
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,562.86
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,183.76
0.0,0.0,0.0,44.0,8.0,268.68,0.0,0.0,0.0,0.0,338.34
1.0,0.0,0.0,12.0,5.0,1128.26,4.0,20.0,0.0,0.0,2095.22
1.0,0.0,0.0,11.0,5.0,1321.63,20.0,362.0,4.0,15.0,2738.12
0.0,0.0,0.0,25.0,8.0,263.33,0.0,0.0,0.0,0.0,1195.52
0.0,0.0,0.0,9.0,8.0,48.2,0.0,0.0,0.0,0.0,150.15
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,374.7
1.0,0.0,0.0,78.0,5.0,1549.48,0.0,96.0,2.0,6.0,2960.48
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,714.24
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,327.91
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,630.54
0.0,0.0,0.0,33.0,3.0,52.93,0.0,0.0,0.0,0.0,265.12
0.0,0.0,0.0,59.0,6.0,41.07,0.0,0.0,0.0,0.0,233.88
0.0,0.0,0.0,29.0,10.0,491.0,0.0,4.0,0.0,0.0,1192.11
0.0,0.0,0.0,31.0,3.0,30.05,0.0,0.0,0.0,0.0,104.54
0.0,0.0,0.0,82.0,8.0,99.63,0.0,0.0,0.0,0.0,294.87
0.0,0.0,0.0,24.0,8.0,540.57,4.0,16.0,0.0,4.0,2179.72
0.0,0.0,0.0,0.0,2.0,153.8,0.0,0.0,0.0,0.0,725.26
1.0,0.0,0.0,84.0,11.0,2783.48,40.0,470.0,51.0,21.0,3567.62
0.0,0.0,0.0,57.0,3.0,57.54,0.0,0.0,0.0,0.0,342.05
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,261.38
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,232.68
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,281.15
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,182.79
0.0,0.0,0.0,43.0,8.0,63.31,0.0,0.0,0.0,0.0,91.74
0.0,0.0,0.0,64.0,6.0,115.88,0.0,0.0,0.0,0.0,909.15
1.0,0.0,0.0,61.0,1.0,351.44,0.0,0.0,0.0,0.0,826.01
0.0,0.0,0.0,27.0,2.0,33.42,0.0,4.0,0.0,1.0,208.35
1.0,0.0,0.0,78.0,5.0,1549.48,4.0,139.0,6.0,18.0,2914.79
1.0,0.0,0.0,12.0,5.0,1128.26,0.0,0.0,0.0,0.0,1809.75
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,209.59
1.0,0.0,0.0,23.0,3.0,1049.67,4.0,174.0,5.0,6.0,1907.64
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,861.15
0.0,0.0,0.0,60.0,3.0,671.48,0.0,0.0,0.0,0.0,1107.87
0.0,0.0,0.0,68.0,3.0,441.68,0.0,0.0,0.0,0.0,691.41
0.0,0.0,0.0,27.0,2.0,33.42,0.0,0.0,0.0,0.0,214.89
0.0,0.0,0.0,17.0,3.0,220.55,0.0,0.0,0.0,0.0,451.58
1.0,0.0,0.0,28.0,1.0,196.17,0.0,4.0,0.0,0.0,629.02
0.0,0.0,0.0,15.0,8.0,1009.91,0.0,0.0,1.0,0.0,1598.91
0.0,0.0,0.0,73.0,6.0,36.83,0.0,0.0,0.0,0.0,167.98
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1513.72
1.0,0.0,0.0,84.0,11.0,2783.48,40.0,470.0,38.0,24.0,3620.61
0.0,0.0,0.0,67.0,1.0,56.41,0.0,0.0,0.0,0.0,390.42
1.0,0.0,0.0,88.0,9.0,1427.43,64.0,291.0,6.0,25.0,2167.68
0.0,0.0,0.0,75.0,8.0,65.66,0.0,0.0,0.0,0.0,191.79
0.0,0.0,0.0,63.0,2.0,465.53,0.0,0.0,0.0,0.0,1770.33
0.0,0.0,0.0,32.0,6.0,525.36,0.0,0.0,0.0,0.0,696.45
1.0,0.0,0.0,45.0,10.0,1492.51,24.0,382.0,14.0,45.0,3166.66
0.0,0.0,0.0,21.0,9.0,573.26,0.0,40.0,1.0,2.0,1273.28
0.0,0.0,0.0,74.0,8.0,90.23,0.0,0.0,0.0,0.0,369.23
1.0,0.0,0.0,12.0,5.0,1128.26,0.0,4.0,0.0,0.0,1965.39
1.0,0.0,0.0,78.0,5.0,1549.48,16.0,295.0,11.0,43.0,3443.5
1.0,0.0,0.0,78.0,5.0,1549.48,4.0,138.0,6.0,17.0,3012.98
0.0,0.0,0.0,26.0,8.0,541.29,0.0,0.0,0.0,0.0,1077.86
