address_locality,address_line_2,near_Koh_Pich_in_km,near_Bassac_Lane_in_km,near_Royal_Palace_in_km,near_Phnom_Penh_Airport_in_km,n_secondary_school_in_3km_to_5km,n_primary_school_5km,n_primary_school_in_3km_to_5km,n_university_in_2km_to_3km,n_university_in_3km_to_5km,n_resturant_in_1km,n_super_market_5km,n_super_market_in_1km_to_2km,n_bank_5km,price_per_m2
1.0,61.0,4.795026392286188,5.676922327342011,6.8690398657020175,15.07923171606259,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,714.9903855569462
10.0,29.0,11.803636133562105,10.147105535674598,9.994144917290306,7.940529874749403,7.0,3.0,3.0,0.0,2.0,0.0,4.0,0.0,12.0,1617.7639031732112
3.0,62.0,12.0671974735909,12.039860794642944,12.965429055628254,14.10384617195167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,80.95808333717449
6.0,59.0,23.045747787656463,21.9615754914862,20.973104568390507,13.9334660138009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.42652067070084
8.0,82.0,13.993976930822871,12.994350429763172,12.970980505469306,3.117765089865646,0.0,8.0,5.0,1.0,0.0,0.0,-0.0,0.0,4.0,372.0963561013469
8.0,15.0,13.859636277200163,12.811227134931942,13.081728013921191,3.954531535542947,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1205.7310064299377
8.0,24.0,11.140727331194004,9.03692387127687,8.936084821779712,0.0,5.0,40.0,23.0,0.0,19.0,0.0,11.0,0.0,3.0,2427.5677250255176
5.0,78.0,5.817070631760627,4.895784409436319,4.97688612496408,5.044861254783718,33.0,77.0,49.0,7.0,74.0,0.0,53.0,6.0,59.0,3974.7715505005967
2.0,63.0,7.896005812451293,8.158179379511509,7.200779444707423,11.926635062796956,13.0,8.0,5.0,2.0,6.0,0.0,10.0,0.0,13.0,2244.837475784073
1.0,28.0,8.181878835454901,10.085009998106646,9.894525437641784,19.039315480428066,2.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.4942553007114
6.0,59.0,19.003008479628164,16.978173341061968,17.204488853123365,9.075713007825302,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,203.7299770793485
6.0,73.0,18.88999433684909,18.085494668465305,16.886877172576067,15.119235956072531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.81453039062908
10.0,86.0,5.928643571097006,4.916331071822222,5.1025146511614485,3.972795885580905,46.0,88.0,42.0,29.0,30.0,0.0,79.0,9.0,105.0,2819.531675431719
11.0,84.0,4.793723076187975,3.935795123359913,3.818332245372536,5.007564828721442,50.0,91.0,44.0,23.0,25.0,0.0,100.0,9.0,120.0,3987.934557109186
3.0,69.0,13.988726518683531,13.12301264662793,13.986270861452327,8.061083225206838,0.0,3.0,3.0,0.0,0.0,0.0,-0.0,0.0,1.0,166.1851704447665
3.0,68.0,11.057583965207396,9.88980043362731,9.99602959625773,5.099375767158401,4.0,13.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,892.6704821727977
8.0,74.0,13.074643914872697,11.933078511085462,11.946674020230864,2.024609519020244,5.0,16.0,12.0,0.0,1.0,0.0,2.0,0.0,0.0,288.090471758781
8.0,9.0,23.026024440334776,22.103229226661103,23.187124461728526,14.061956228788151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,116.36796754433956
2.0,63.0,12.172660164131896,11.937122140014797,11.037057073210114,14.19827802852529,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1003.443877196349
10.0,86.0,5.946002407460057,5.126148542025965,4.032602020382233,5.008790014878988,45.0,86.0,40.0,17.0,30.0,0.0,89.0,12.0,109.0,1990.9477179762896
3.0,23.0,6.062003565299082,5.04266874823226,6.06816557430983,5.932896097786668,26.0,62.0,42.0,6.0,40.0,0.0,37.0,1.0,29.0,1824.9809720628489
1.0,28.0,7.711802002933081,9.072370884846316,9.868745848935925,18.04924111881161,2.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,335.65411069217555
3.0,72.0,13.889174287826082,12.945295299198238,14.35737031657277,10.09037252400246,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,4.0,576.3273435113257
3.0,68.0,11.841390383312511,11.032026031305858,11.863535895842706,8.085864824065812,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,208.4445760329058
2.0,27.0,10.248830843861422,10.02142759388012,7.920997659453768,13.949109151422292,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,-0.0,166.3804926326969
1.0,28.0,10.196793299839666,11.937366798265908,11.830286724511422,21.099811929347325,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,185.9418639766484
8.0,15.0,9.911531202323795,9.075765331455344,9.051818169657745,1.9426507458599125,8.0,40.0,29.0,1.0,11.0,0.0,10.0,0.0,4.0,1432.3361481899913
0.0,81.0,0.7356902910048735,0.1964039902795165,0.9595679635604458,9.06225674714217,36.0,69.0,39.0,13.0,55.0,9.0,93.0,36.0,111.0,3116.100944816854
3.0,62.0,11.09368902732064,9.984341327453553,12.002386721402548,11.054522933422442,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,198.6586017543342
1.0,28.0,7.950159517654164,9.860822131701642,9.995481242859231,19.04418776325787,2.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,256.1862339307534
3.0,17.0,8.043255295801584,7.024298478510527,8.866358344643189,7.9772398584747375,4.0,11.0,10.0,1.0,1.0,0.0,3.0,1.0,6.0,303.0409359162313
6.0,32.0,15.006588098177843,12.87943405263577,13.07270342799566,9.134307850113531,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,203.3151201640688
5.0,12.0,3.921721884509678,4.13638250682962,4.96966759873743,12.14677595159318,19.0,18.0,10.0,0.0,9.0,0.0,25.0,0.0,17.0,2356.697343849089
10.0,29.0,12.212923515183435,10.778848130504004,10.053293299910088,8.993640303173354,4.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,681.8631717961607
8.0,15.0,9.17100087976245,7.966393889984395,8.824693087018831,3.928500194529512,9.0,27.0,16.0,0.0,7.0,0.0,6.0,0.0,4.0,2313.120351080436
8.0,25.0,19.96622735969698,17.840592509610662,17.856250566451322,7.971166867952819,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,481.1977165623607
6.0,59.0,20.93205845012698,20.011290475841392,19.020938857568662,12.108669357532683,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,220.0350766403386
6.0,59.0,17.92503658145514,15.9569592670552,16.066781351386396,8.021006418768893,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,65.74359179630093
8.0,75.0,17.077507079962697,15.891677523651293,16.017131142676423,5.85895467600398,1.0,2.0,2.0,0.0,0.0,0.0,-0.0,0.0,4.0,215.1956163725594
6.0,58.0,20.059491284525865,19.145839488565613,17.765367514707656,13.033239883489642,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.05242651765388
2.0,27.0,10.885311135157384,10.860234323478076,9.933568393452346,16.084612288049154,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,168.30627510887766
8.0,43.0,22.88227271323724,20.908516187163656,20.991883214486805,11.986612330395412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,81.24559333363662
10.0,34.0,11.038179543363128,9.92067348001888,8.85037230477748,3.97802407499328,7.0,21.0,14.0,1.0,20.0,0.0,9.0,0.0,10.0,1226.9005028970914
1.0,37.0,3.049783747442825,3.951404703894334,5.044555653015038,12.184369157933924,22.0,20.0,13.0,0.0,10.0,0.0,33.0,2.0,17.0,2122.141460421009
6.0,73.0,16.915082980251416,16.051932048252127,14.956372680658792,12.96847620475494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,194.2862872996531
8.0,43.0,22.9507346342083,21.07081012796848,22.233177320959857,11.933473325962382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.90070565658141
6.0,32.0,13.908094370905266,11.946100576641642,12.1162886722281,6.966313641064635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,609.3411666099028
8.0,26.0,17.840279359541,16.228016479399887,17.01003472475952,8.020806348652355,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,309.0110507826104
3.0,33.0,17.22306409833813,16.072309402420576,16.876959061859928,11.158390253856812,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,164.97764678272546
6.0,73.0,15.918494553147797,14.930240860815926,14.096541794066804,11.99764694039371,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,202.6385120144206
8.0,9.0,18.97593677046984,17.02817238221004,18.03571218994169,9.045129077516158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.7631196643459
1.0,67.0,13.063490540918014,15.135657430680912,15.139334849060663,23.904748244127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.552735619465565
6.0,32.0,16.149619288462283,13.924790315667288,14.10391719937568,8.06286283649739,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,617.9869931407032
6.0,32.0,13.85600381016578,12.86381358239136,11.718177460498168,6.038938046367713,1.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,706.1247491193128
2.0,27.0,7.038277272540214,7.036171497244109,5.742304323816712,12.92413559993177,15.0,7.0,6.0,2.0,3.0,0.0,5.0,0.0,3.0,225.1613659533193
10.0,45.0,7.11572408091937,6.104257089521622,4.993965651199466,5.984842761557033,35.0,67.0,46.0,40.0,32.0,0.0,52.0,11.0,76.0,2266.386303334604
8.0,82.0,15.04107037799723,13.95592710259798,14.061282315636811,4.072598379597473,2.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,369.7462206946818
6.0,32.0,13.930271579592304,12.143115203916905,12.06248300478463,6.78091752795157,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,674.110484430514
6.0,32.0,14.9896486996967,13.032410548956332,13.16357089977777,6.951079834832721,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,571.8564114933715
8.0,25.0,17.05176343835246,14.78547366545167,16.055168167505055,6.010750148841551,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1275.7855556461918
8.0,74.0,16.953368938360022,15.091373989099909,15.173971368054683,5.960096928035727,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,289.6043055289254
3.0,68.0,10.947519620580236,9.06980167984184,10.030855227318815,3.928240872399275,6.0,20.0,11.0,0.0,2.0,0.0,5.0,0.0,0.0,585.4565599480532
1.0,61.0,6.07733137563271,7.170632033917892,7.949825887751402,16.875115512312643,2.0,-0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,602.7750157011528
1.0,93.0,3.977016533866554,4.961377974378371,5.84407858717298,14.152492037298869,8.0,7.0,6.0,1.0,3.0,0.0,6.0,1.0,4.0,1227.4915613598814
1.0,28.0,7.21942487791369,8.038618360019187,9.03577601438156,15.983082279457427,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,444.96996564015967
1.0,67.0,9.10347548867977,9.03724601955623,9.849369497187215,15.987115936073966,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,179.01161895246474
8.0,15.0,8.074863901000203,6.958178486234297,8.19701614514424,6.161444972388665,11.0,31.0,21.0,2.0,8.0,0.0,11.0,1.0,6.0,1751.3258806765907
1.0,28.0,10.97790879157134,11.90672836793313,13.181788351420362,20.171862778717948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,83.97801317083324
8.0,74.0,15.89584223878212,14.955596853018212,15.000996181047665,6.105566588311132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,354.3678642868924
1.0,28.0,9.934537531388106,11.006057282429373,12.0658116325321,19.049443352046964,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.883333429681
6.0,73.0,19.1338358761391,18.022418854050706,17.012104381351524,16.98721644269321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,158.93278661644163
10.0,34.0,12.0732132868666,10.025026238004784,9.99194596521506,3.027194767373902,7.0,19.0,11.0,0.0,10.0,0.0,4.0,0.0,4.0,1092.6591928209198
11.0,2.0,5.9643701535857785,4.968440123879528,4.076922681713655,5.933035647600783,48.0,74.0,48.0,21.0,39.0,1.0,83.0,8.0,114.0,3626.600840095256
9.0,88.0,4.996355350044172,4.086620571335634,3.011551894603823,8.096424886606595,36.0,64.0,33.0,41.0,39.0,0.0,92.0,13.0,111.0,3024.288047445466
10.0,86.0,5.0893877984228295,3.9687809041762976,4.060739685707913,5.109363346969928,50.0,93.0,45.0,26.0,26.0,0.0,101.0,7.0,115.0,1624.0784579526114
3.0,33.0,19.92647935623308,18.9898526068584,20.089260792033667,11.943595130836878,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.30970337538636
3.0,68.0,7.933806147660272,6.884927946965858,7.926688854825919,6.877670275405396,4.0,16.0,14.0,1.0,3.0,0.0,4.0,1.0,4.0,645.8528173634903
3.0,33.0,17.886505672881064,16.990516976663464,18.117318529568067,12.17650426625116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.30422979525434
6.0,59.0,21.98753091978904,20.07061258944184,20.02589401064322,11.009464339979322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,144.23938912426087
3.0,33.0,19.04342547436281,18.06978907402411,18.87524944216619,13.178771878447185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.43893914247376
8.0,82.0,14.928632910579802,13.033917782682815,12.99736902281188,3.9959767379578506,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.0,255.939528994962
3.0,33.0,20.077585664054887,18.0245518858116,18.85804279631859,11.939470598364416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.98823557920133
8.0,9.0,20.94277803088409,19.937928131622296,20.77117401440285,10.948557045692066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.56516087433836
6.0,73.0,19.01589879759305,17.94776191803946,16.963841976776493,13.88662878544102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,182.2832427133261
8.0,24.0,10.023750720794016,8.01516686002536,8.092819094907584,0.9757409705230966,17.0,42.0,23.0,5.0,43.0,0.0,19.0,1.0,10.0,2933.9166510230025
2.0,0.0,17.149386705700536,17.06977800054518,14.887043233975472,18.961318959227288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,197.503137964542
2.0,22.0,5.094055970219918,4.901503964009108,4.032430631302902,12.873236981288976,25.0,14.0,13.0,1.0,11.0,0.0,33.0,0.0,37.0,2916.304175798076
6.0,59.0,21.03951277380046,19.02878831372048,18.906555329030173,10.090885593730771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.9354566420699
8.0,75.0,18.160154587166623,16.101589508235875,15.855150930566609,6.93309172419344,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,160.83472245462124
1.0,67.0,9.28941076188964,9.882221953205123,10.835274819928015,16.119984656754855,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,329.16669789723966
1.0,28.0,6.015888088512981,7.893359046426392,8.036593340671281,16.92871639478686,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.4597228222304
6.0,59.0,23.068438255691312,21.108870678511007,21.187518755870585,13.92471579071493,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.0,135.23903876700956
1.0,61.0,5.867610201250503,6.743183251655243,7.947317971063284,16.046038121101255,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,617.5055688917197
8.0,25.0,16.78083448435305,14.93042443819368,15.02344984831802,6.181839134756181,2.0,3.0,2.0,0.0,1.0,0.0,-0.0,0.0,2.0,947.8769229476004
8.0,26.0,16.983003660266657,16.15335208388737,15.699440582571416,6.976146180975036,2.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,68.01463688395526
8.0,25.0,16.236039500641596,14.230732308174948,14.03197524570468,3.9549475968671706,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1248.9722729050393
3.0,70.0,15.985886877064669,14.845180285663265,16.938346379982608,13.92456506375654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,72.67335187476515
8.0,82.0,14.023477695967845,11.89135371105902,12.04138860199496,1.8993385603159696,2.0,11.0,9.0,0.0,1.0,0.0,2.0,0.0,2.0,463.419330983014
8.0,15.0,9.106290425791908,7.941221956151335,9.188916070798385,4.076554568784136,10.0,33.0,23.0,0.0,13.0,0.0,8.0,1.0,5.0,1878.6235004248983
3.0,57.0,12.769948974644633,11.999665466509231,13.079206547630555,6.159247851571118,2.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,329.7224218154475
8.0,15.0,9.05298033890666,6.869762132690048,8.045734610505596,3.865779264278956,15.0,42.0,29.0,2.0,17.0,0.0,13.0,2.0,5.0,1828.119739574604
8.0,15.0,8.80043155304435,7.950856201566121,9.335362579313951,3.901722115666593,8.0,29.0,21.0,0.0,11.0,0.0,7.0,1.0,5.0,1952.628582441777
2.0,27.0,16.036524444766403,16.054995220352815,14.900302100475615,19.95441456876094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,78.46001893179641
10.0,86.0,8.123384834798541,5.880219636811038,6.115584201271957,2.9534744220565927,28.0,71.0,40.0,17.0,52.0,0.0,31.0,5.0,26.0,2096.1392598577577
2.0,0.0,18.965000703352995,18.958764356085755,17.167770203421245,22.081937987255746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,448.186108511845
8.0,44.0,17.063931331282756,15.13135069261546,15.9609033562365,6.871162410075786,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,335.5531719570856
8.0,75.0,18.003287988560984,16.840881004327358,15.985570168120432,7.104104275087795,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.00544308066435
2.0,66.0,9.121354976096546,8.221863822180845,7.096364537443836,11.9932794077512,13.0,7.0,5.0,1.0,6.0,0.0,10.0,0.0,11.0,1019.9262447372251
10.0,86.0,8.28080912930468,6.328265972603343,6.130348347941001,3.0880451671411104,25.0,73.0,40.0,14.0,55.0,0.0,32.0,4.0,21.0,2004.259952044588
8.0,15.0,8.117807503554076,7.101334057936059,8.039288692677927,5.985791423810161,9.0,27.0,19.0,1.0,7.0,0.0,8.0,1.0,6.0,2204.3225687532417
5.0,78.0,4.952849722370316,3.0054989127020737,4.004831641606559,5.848350250923032,41.0,86.0,43.0,17.0,77.0,0.0,95.0,6.0,109.0,2592.3374728964623
9.0,71.0,7.0420352678229055,6.145082300592356,5.043590946717646,9.953995149139224,23.0,32.0,23.0,7.0,53.0,0.0,50.0,1.0,79.0,1622.8565413286035
9.0,88.0,4.956989659696014,4.110138252386792,2.907655349670138,8.000914384189537,34.0,68.0,37.0,32.0,41.0,1.0,92.0,13.0,116.0,2601.8031027617844
2.0,0.0,18.955983083703696,18.848256885802787,17.047967458795803,21.026142479627897,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,427.2766004806077
3.0,33.0,19.935480030100937,18.939313123856472,20.12198599836939,12.01221111194735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,202.9608838728593
1.0,61.0,4.927635293072962,5.97208073576356,6.756349003119925,15.1823793661924,7.0,3.0,5.0,0.0,1.0,0.0,3.0,0.0,-0.0,683.8256775541718
3.0,68.0,10.860448722938802,10.068513351866605,11.224627183025673,8.1371538440086,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.0,604.3735145707102
10.0,86.0,7.066897086738892,4.880998864046412,5.005290684040961,3.958741994080256,33.0,82.0,47.0,38.0,39.0,0.0,53.0,1.0,63.0,2184.447067140436
2.0,0.0,18.79269011796501,17.885719354470183,16.94693495326024,19.87992779682651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,630.0628598420568
6.0,59.0,18.93833346020021,16.790130406043918,16.89403238540635,8.949568039472807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,104.96138185815715
2.0,27.0,14.901724586142995,14.885703555051004,14.175039711106397,19.818366405507334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,142.74653386793483
2.0,0.0,15.059773455842562,14.923672843148214,12.978759711810264,16.029433117019085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,299.452196699615
6.0,59.0,22.24019105330871,20.87592980793888,21.041512617142853,13.017909703289938,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,143.6521380102385
8.0,44.0,16.921962577426942,15.156164935215816,15.910654673956056,7.10993718362449,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,201.58222135893072
5.0,12.0,5.872115141320507,6.1201887047258285,6.8611438470229045,11.006036509957578,14.0,15.0,14.0,0.0,3.0,0.0,13.0,0.0,15.0,2122.182836134613
5.0,11.0,5.078374601974312,4.006812201936224,3.838245793932446,5.990433586906109,35.0,85.0,49.0,15.0,77.0,0.0,79.0,4.0,99.0,2303.605355955526
8.0,25.0,17.08876828413024,14.95374942893293,14.843934860929052,5.132425941237035,2.0,2.0,2.0,0.0,1.0,0.0,-0.0,0.0,3.0,1233.098955235578
8.0,9.0,21.06271290672478,19.921176752253928,19.90712331615124,10.980102142770026,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.0,93.29272668799082
1.0,67.0,10.88487335264438,12.16155101407829,13.126640122718518,20.08993069447356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104.26620467975022
5.0,78.0,6.982447049427814,5.132805133793537,6.065331518630524,5.026740726249885,27.0,59.0,38.0,6.0,51.0,0.0,28.0,3.0,14.0,2535.297519649582
6.0,32.0,15.96445221589469,14.0010050652674,14.133260614691512,6.970572598860527,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,191.19458347180128
1.0,67.0,13.0073455836116,15.328999753424524,14.707073733022138,24.0184120640128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.22239748895764
2.0,0.0,17.96026288631804,18.05352116572226,17.108059605539005,21.01267571350988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.1376489675874
3.0,33.0,19.125013528725724,18.14119483347894,19.132373483308147,10.93883130398826,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,300.4055752627243
6.0,59.0,20.240134946624348,19.22608466577446,18.22010792802528,11.046529518165546,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,111.76718474658368
10.0,29.0,10.87568140227354,10.017476675565469,8.932475685639636,9.014787799306784,7.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,12.0,1268.532449505324
3.0,31.0,16.96397984671931,15.972874848819735,16.919881015136575,11.91108050665202,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106.42584607847286
8.0,82.0,15.747138486705127,14.042344975736414,14.946553997349993,4.90927450665845,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,157.14296083142537
8.0,24.0,10.983211447279936,8.824449348002963,9.065146082626914,0.0,6.0,39.0,23.0,4.0,20.0,0.0,11.0,0.0,11.0,2622.6840705474533
2.0,0.0,16.7817765180632,17.39391353671454,16.009909697034935,19.94764148812257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,476.73552494007816
11.0,84.0,4.9991142344435024,3.072133271718136,3.998265291264959,4.965870718746844,49.0,91.0,43.0,21.0,30.0,0.0,101.0,8.0,114.0,5048.019348801239
3.0,57.0,13.830196408812398,12.932670500221516,13.887473697221894,8.072141312577868,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.58628710878033
6.0,73.0,15.113281769924146,13.957742637629824,13.003974045725183,11.9333003344324,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,130.3915130630724
8.0,75.0,17.943656754334853,17.002538833141205,16.87618655721181,6.941698671359324,1.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,258.287960810781
1.0,67.0,12.119236140122394,13.975595129717904,13.659705005867922,22.106377227697102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.67282913504168
8.0,75.0,17.11680040694819,15.927513021259722,15.970099309490664,7.176220815550815,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,101.0313768328088
8.0,43.0,22.06054549601313,19.976191508385565,19.8028657764539,11.0034618150218,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,79.7082619358721
6.0,64.0,15.989345235281576,15.028617501849954,14.019698216955126,12.081278888961409,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,248.85634664664016
1.0,61.0,6.959526838326215,7.86782404783397,8.994332640194344,16.02161624606072,6.0,-0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,535.262846315568
2.0,27.0,10.003295421264196,10.003765985243229,9.161967356772076,13.940734085706282,5.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,115.02106376370396
5.0,78.0,6.908233541122214,4.840783270446767,6.079909541866065,2.894493269120677,36.0,80.0,47.0,18.0,67.0,0.0,40.0,6.0,40.0,3633.011067017456
5.0,12.0,7.156596688605093,7.174113219903339,8.237878464497706,10.921657715050966,8.0,5.0,5.0,0.0,1.0,0.0,2.0,1.0,7.0,2117.101744841086
6.0,73.0,19.913016735519328,19.26284580857553,18.1108881184874,17.04563902011463,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.58782071296228
3.0,23.0,6.077109000532114,3.773822714669072,4.855109482564264,6.048017497925248,28.0,61.0,40.0,6.0,48.0,0.0,48.0,2.0,61.0,1504.2545510553343
6.0,32.0,12.872249903115828,11.106375107794552,11.091830155317313,4.97795812023417,6.0,9.0,8.0,0.0,1.0,0.0,1.0,0.0,5.0,1025.9049556612858
3.0,60.0,19.007825782244463,17.90640512780949,17.983662412961813,11.066978056424416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,551.4042502511996
3.0,68.0,9.116501195927569,7.904628601493679,8.934498568191085,6.022239214448351,4.0,17.0,13.0,0.0,4.0,0.0,7.0,1.0,2.0,586.43173226166
2.0,27.0,15.660734851999395,16.10619405611375,14.839260140415355,21.13983768455288,0.0,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,127.50737419756128
3.0,17.0,10.067489553452845,10.145619221757263,11.197550273652425,13.01695896089398,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,134.38318982613444
1.0,28.0,6.853166831338757,7.900688337145175,8.946430225359235,14.948991299392658,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,490.2484541428522
8.0,15.0,12.905488624637108,10.746965651863166,11.84491575099827,1.8679710611800788,1.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1503.586828963808
6.0,73.0,17.875648827441527,17.001099071343145,15.9297970540164,14.954995804492802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.692837170187065
2.0,63.0,13.879698934267086,13.9335300449407,12.857948996821555,14.999589685209216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,887.6174691406309
