h3,population,geometry,index_right,Shape_Leng,Shape_Area,ADM3_EN,ADM3_PCODE,ADM3_REF,ADM3ALT1EN,ADM3ALT2EN,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn
88658460e5fffff,233.0,"MULTIPOLYGON (((104.86333149144636 11.46178430170744, 104.86386182589045 11.46695595097642, 104.85960490015229 11.47001383390796, 104.85481756880395 11.467899972260636, 104.85428735289929 11.462728191583269, 104.8585443497935 11.45967040395283, 104.86333149144636 11.46178430170744)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e5fffff,233.0,"MULTIPOLYGON (((104.86333149144636 11.46178430170744, 104.86386182589045 11.46695595097642, 104.85960490015229 11.47001383390796, 104.85481756880395 11.467899972260636, 104.85428735289929 11.462728191583269, 104.8585443497935 11.45967040395283, 104.86333149144636 11.46178430170744)))",1297,0.103946904786,0.000649690625153,Spean Thma,KH120519,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e3fffff,1497.0,"MULTIPOLYGON (((104.848969899713 11.455442206294684, 104.84950003303575 11.460614110757728, 104.84524273947609 11.463671846640661, 104.84045524162835 11.461557582751182, 104.83992522690214 11.45638554705667, 104.8441825914171 11.453327906474325, 104.848969899713 11.455442206294684)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e3fffff,1497.0,"MULTIPOLYGON (((104.848969899713 11.455442206294684, 104.84950003303575 11.460614110757728, 104.84524273947609 11.463671846640661, 104.84045524162835 11.461557582751182, 104.83992522690214 11.45638554705667, 104.8441825914171 11.453327906474325, 104.848969899713 11.455442206294684)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e1fffff,587.0,"MULTIPOLYGON (((104.85801409791382 11.454498630841549, 104.8585443497935 11.45967040395283, 104.85428735289929 11.462728191583269, 104.84950003303575 11.460614110757728, 104.848969899713 11.455442206294684, 104.85322696768681 11.452384514000165, 104.85801409791382 11.454498630841549)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460e1fffff,587.0,"MULTIPOLYGON (((104.85801409791382 11.454498630841549, 104.8585443497935 11.45967040395283, 104.85428735289929 11.462728191583269, 104.84950003303575 11.460614110757728, 104.848969899713 11.455442206294684, 104.85322696768681 11.452384514000165, 104.85801409791382 11.454498630841549)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460ddfffff,357.0,"MULTIPOLYGON (((104.8367454646397 11.42535252428608, 104.83727538619891 11.430524790584203, 104.83301810544545 11.433582196662227, 104.82823083234922 11.43146724095831, 104.82770102941697 11.426294843535175, 104.83195838094396 11.423237532932186, 104.8367454646397 11.42535252428608)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460d7fffff,562.0,"MULTIPOLYGON (((104.82397325542753 11.434524595430254, 104.82450302231774 11.439697001002225, 104.82024522001625 11.442754399124373, 104.81545758021308 11.440639296296267, 104.81492793201147 11.43546675978329, 104.81918580491433 11.432409457030635, 104.82397325542753 11.434524595430254)))",610,0.103051981052,0.00057057478649,Krang Pongro,KH120512,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460d5fffff,753.0,"MULTIPOLYGON (((104.83301810544545 11.433582196662227, 104.83354799098473 11.43875447117281, 104.82929048478877 11.441811921049647, 104.82450302231774 11.439697001002225, 104.82397325542753 11.434524595430254, 104.82823083234922 11.43146724095831, 104.83301810544545 11.433582196662227)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460d5fffff,753.0,"MULTIPOLYGON (((104.83301810544545 11.433582196662227, 104.83354799098473 11.43875447117281, 104.82929048478877 11.441811921049647, 104.82450302231774 11.439697001002225, 104.82397325542753 11.434524595430254, 104.82823083234922 11.43146724095831, 104.83301810544545 11.433582196662227)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460d3fffff,1021.0,"MULTIPOLYGON (((104.81865612064867 11.427236928602854, 104.81918580491433 11.432409457030635, 104.81492793201147 11.43546675978329, 104.81014030430799 11.433351438695155, 104.80961073874838 11.42817877938313, 104.81386868217612 11.425121572034689, 104.81865612064867 11.427236928602854)))",610,0.103051981052,0.00057057478649,Krang Pongro,KH120512,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460cdfffff,409.0,"MULTIPOLYGON (((104.86014981097516 11.430753594928921, 104.86068005222411 11.435925475533354, 104.85642343546652 11.438983079994886, 104.85163650635134 11.436868708332236, 104.85110638363268 11.431696696305451, 104.85536307148885 11.428639187354893, 104.86014981097516 11.430753594928921)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460cdfffff,409.0,"MULTIPOLYGON (((104.86014981097516 11.430753594928921, 104.86068005222411 11.435925475533354, 104.85642343546652 11.438983079994886, 104.85163650635134 11.436868708332236, 104.85110638363268 11.431696696305451, 104.85536307148885 11.428639187354893, 104.86014981097516 11.430753594928921)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460cbfffff,484.0,"MULTIPOLYGON (((104.84578942590329 11.424409970961594, 104.84631946604992 11.429582106014363, 104.84206248165165 11.43263956358526, 104.83727538619891 11.430524790584203, 104.8367454646397 11.42535252428608, 104.84100251993578 11.422295162225591, 104.84578942590329 11.424409970961594)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c9fffff,64.0,"MULTIPOLYGON (((104.8548329127944 11.423467183667789, 104.85536307148885 11.428639187354893, 104.85110638363268 11.431696696305451, 104.84631946604992 11.429582106014363, 104.84578942590329 11.424409970961594, 104.85004618478153 11.421352557556801, 104.8548329127944 11.423467183667789)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c9fffff,64.0,"MULTIPOLYGON (((104.8548329127944 11.423467183667789, 104.85536307148885 11.428639187354893, 104.85110638363268 11.431696696305451, 104.84631946604992 11.429582106014363, 104.84578942590329 11.424409970961594, 104.85004618478153 11.421352557556801, 104.8548329127944 11.423467183667789)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c7fffff,849.0,"MULTIPOLYGON (((104.8473795929274 11.439926261378767, 104.84790967965941 11.445098281520023, 104.84365254068253 11.448155878443826, 104.83886524403705 11.446041359812094, 104.83833527589701 11.440869208432407, 104.84259248580041 11.437811706914104, 104.8473795929274 11.439926261378767)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c7fffff,849.0,"MULTIPOLYGON (((104.8473795929274 11.439926261378767, 104.84790967965941 11.445098281520023, 104.84365254068253 11.448155878443826, 104.83886524403705 11.446041359812094, 104.83833527589701 11.440869208432407, 104.84259248580041 11.437811706914104, 104.8473795929274 11.439926261378767)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c7fffff,849.0,"MULTIPOLYGON (((104.8473795929274 11.439926261378767, 104.84790967965941 11.445098281520023, 104.84365254068253 11.448155878443826, 104.83886524403705 11.446041359812094, 104.83833527589701 11.440869208432407, 104.84259248580041 11.437811706914104, 104.8473795929274 11.439926261378767)))",1160,0.127405411891,0.000483658158014,Sak Sampov,KH120514,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c5fffff,751.0,"MULTIPOLYGON (((104.85642343546652 11.438983079994886, 104.85695364075093 11.444154968777399, 104.85269679837782 11.447212617264778, 104.84790967965941 11.445098281520023, 104.8473795929274 11.439926261378767, 104.85163650635134 11.436868708332236, 104.85642343546652 11.438983079994886)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c5fffff,751.0,"MULTIPOLYGON (((104.85642343546652 11.438983079994886, 104.85695364075093 11.444154968777399, 104.85269679837782 11.447212617264778, 104.84790967965941 11.445098281520023, 104.8473795929274 11.439926261378767, 104.85163650635134 11.436868708332236, 104.85642343546652 11.438983079994886)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c3fffff,665.0,"MULTIPOLYGON (((104.84206248165165 11.43263956358526, 104.84259248580041 11.437811706914104, 104.83833527589701 11.440869208432407, 104.83354799098473 11.43875447117281, 104.83301810544545 11.433582196662227, 104.83727538619891 11.430524790584203, 104.84206248165165 11.43263956358526)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c1fffff,371.0,"MULTIPOLYGON (((104.85110638363268 11.431696696305451, 104.85163650635134 11.436868708332236, 104.8473795929274 11.439926261378767, 104.84259248580041 11.437811706914104, 104.84206248165165 11.43263956358526, 104.84631946604992 11.429582106014363, 104.85110638363268 11.431696696305451)))",563,0.0723585242241,0.000263590366286,Kong Noy,KH120516,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460c1fffff,371.0,"MULTIPOLYGON (((104.85110638363268 11.431696696305451, 104.85163650635134 11.436868708332236, 104.8473795929274 11.439926261378767, 104.84259248580041 11.437811706914104, 104.84206248165165 11.43263956358526, 104.84631946604992 11.429582106014363, 104.85110638363268 11.431696696305451)))",1486,0.0911266590884,0.000422252340115,Tien,KH120520,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460bdfffff,380.0,"MULTIPOLYGON (((104.82715208965516 11.465558451874978, 104.82768194970402 11.470730626055735, 104.82342383792874 11.473788301176144, 104.81863579543574 11.471673706947279, 104.8181060540846 11.466501401839416, 104.82236423651871 11.463443821878723, 104.82715208965516 11.465558451874978)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460bbfffff,891.0,"MULTIPOLYGON (((104.81278836494464 11.459214160133541, 104.8133180236438 11.464386588800393, 104.80905954529241 11.467444116560431, 104.80427133777395 11.465329120485768, 104.80374179782955 11.460156561068917, 104.8080003466388 11.457099128467929, 104.81278836494464 11.459214160133541)))",610,0.103051981052,0.00057057478649,Krang Pongro,KH120512,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460bbfffff,891.0,"MULTIPOLYGON (((104.81278836494464 11.459214160133541, 104.8133180236438 11.464386588800393, 104.80905954529241 11.467444116560431, 104.80427133777395 11.465329120485768, 104.80374179782955 11.460156561068917, 104.8080003466388 11.457099128467929, 104.81278836494464 11.459214160133541)))",924,0.118013380823,0.000709099688184,Prateah Lang,KH120513,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460bbfffff,891.0,"MULTIPOLYGON (((104.81278836494464 11.459214160133541, 104.8133180236438 11.464386588800393, 104.80905954529241 11.467444116560431, 104.80427133777395 11.465329120485768, 104.80374179782955 11.460156561068917, 104.8080003466388 11.457099128467929, 104.81278836494464 11.459214160133541)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b9fffff,948.0,"MULTIPOLYGON (((104.82183445910428 11.458271524082283, 104.82236423651871 11.463443821878723, 104.8181060540846 11.466501401839416, 104.8133180236438 11.464386588800393, 104.81278836494464 11.459214160133541, 104.81704661796097 11.45615667536732, 104.82183445910428 11.458271524082283)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b7fffff,777.0,"MULTIPOLYGON (((104.81437738761876 11.474731329831643, 104.81490709289571 11.479903642025652, 104.81064845971079 11.482961307614854, 104.8058600507523 11.480846565947056, 104.80533046423474 11.475674123010037, 104.80958916790621 11.472616552475015, 104.81437738761876 11.474731329831643)))",924,0.118013380823,0.000709099688184,Prateah Lang,KH120513,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b7fffff,777.0,"MULTIPOLYGON (((104.81437738761876 11.474731329831643, 104.81490709289571 11.479903642025652, 104.81064845971079 11.482961307614854, 104.8058600507523 11.480846565947056, 104.80533046423474 11.475674123010037, 104.80958916790621 11.472616552475015, 104.81437738761876 11.474731329831643)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b7fffff,777.0,"MULTIPOLYGON (((104.81437738761876 11.474731329831643, 104.81490709289571 11.479903642025652, 104.81064845971079 11.482961307614854, 104.8058600507523 11.480846565947056, 104.80533046423474 11.475674123010037, 104.80958916790621 11.472616552475015, 104.81437738761876 11.474731329831643)))",818,0.115519358472,0.000818284223734,Phleung Chheh Roteh,KH120903,,,,Pur SenChey,KH1209,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b5fffff,449.0,"MULTIPOLYGON (((104.82342383792874 11.473788301176144, 104.82395366192551 11.478960482506748, 104.8196953247195 11.482018200480692, 104.81490709289571 11.479903642025652, 104.81437738761876 11.474731329831643, 104.81863579543574 11.471673706947279, 104.82342383792874 11.473788301176144)))",924,0.118013380823,0.000709099688184,Prateah Lang,KH120513,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b5fffff,449.0,"MULTIPOLYGON (((104.82342383792874 11.473788301176144, 104.82395366192551 11.478960482506748, 104.8196953247195 11.482018200480692, 104.81490709289571 11.479903642025652, 104.81437738761876 11.474731329831643, 104.81863579543574 11.471673706947279, 104.82342383792874 11.473788301176144)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b3fffff,57.0,"MULTIPOLYGON (((104.80905954529241 11.467444116560431, 104.80958916790621 11.472616552475015, 104.80533046423474 11.475674123010037, 104.80054206752943 11.473559162532764, 104.80001256369249 11.468386595931886, 104.80427133777395 11.465329120485768, 104.80905954529241 11.467444116560431)))",924,0.118013380823,0.000709099688184,Prateah Lang,KH120513,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b1fffff,375.0,"MULTIPOLYGON (((104.8181060540846 11.466501401839416, 104.81863579543574 11.471673706947279, 104.81437738761876 11.474731329831643, 104.80958916790621 11.472616552475015, 104.80905954529241 11.467444116560431, 104.8133180236438 11.464386588800393, 104.8181060540846 11.466501401839416)))",924,0.118013380823,0.000709099688184,Prateah Lang,KH120513,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460b1fffff,375.0,"MULTIPOLYGON (((104.8181060540846 11.466501401839416, 104.81863579543574 11.471673706947279, 104.81437738761876 11.474731329831643, 104.80958916790621 11.472616552475015, 104.80905954529241 11.467444116560431, 104.8133180236438 11.464386588800393, 104.8181060540846 11.466501401839416)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460adfffff,1304.0,"MULTIPOLYGON (((104.85056034627611 11.470957803409364, 104.85109052619492 11.476129591427608, 104.84683307804832 11.479187465875864, 104.84204537898884 11.477073457101428, 104.84151531767111 11.471901537858738, 104.84577283680174 11.468843758606143, 104.85056034627611 11.470957803409364)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460abfffff,95.0,"MULTIPOLYGON (((104.83619765159021 11.46461526677332, 104.83672763029726 11.469787309906605, 104.8324698147508 11.47284503714976, 104.82768194970402 11.470730626055735, 104.82715208965516 11.465558451874978, 104.83140997598483 11.462500819826925, 104.83619765159021 11.46461526677332)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460abfffff,95.0,"MULTIPOLYGON (((104.83619765159021 11.46461526677332, 104.83672763029726 11.469787309906605, 104.8324698147508 11.47284503714976, 104.82768194970402 11.470730626055735, 104.82715208965516 11.465558451874978, 104.83140997598483 11.462500819826925, 104.83619765159021 11.46461526677332)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460a9fffff,1846.0,"MULTIPOLYGON (((104.84524273947609 11.463671846640661, 104.84577283680174 11.468843758606143, 104.84151531767111 11.471901537858738, 104.83672763029726 11.469787309906605, 104.83619765159021 11.46461526677332, 104.84045524162835 11.461557582751182, 104.84524273947609 11.463671846640661)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460a7fffff,197.0,"MULTIPOLYGON (((104.83778763430206 11.480131279504905, 104.838317659601 11.485303205799568, 104.83405968937298 11.488361071135127, 104.82927162302406 11.486246915077047, 104.82874171638788 11.481074857741952, 104.83299975742781 11.478017087496578, 104.83778763430206 11.480131279504905)))",1054,0.149485935881,0.000738777224513,Prey Veaeng,KH120508,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
88658460a7fffff,197.0,"MULTIPOLYGON (((104.83778763430206 11.480131279504905, 104.838317659601 11.485303205799568, 104.83405968937298 11.488361071135127, 104.82927162302406 11.486246915077047, 104.82874171638788 11.481074857741952, 104.83299975742781 11.478017087496578, 104.83778763430206 11.480131279504905)))",868,0.139703397813,0.000917768109285,Pong Tuek,KH120507,,,,Dangkao,KH1205,Phnom Penh,KH12,Cambodia,KH,2014-10-14,2018-10-04
